freq[Hz];db:Trc1_S21;ang:Trc1_S21;
6.656028014007004E+009;-5.404719470035816E+001;-3.279305631041459E+001;
6.657028514257129E+009;-5.393766657178549E+001;-3.460546917494627E+001;
6.658029014507254E+009;-5.382954019076365E+001;-3.879457080477218E+001;
6.659029514757379E+009;-5.385042677342346E+001;-3.839353992543708E+001;
6.660030015007504E+009;-5.383612289427770E+001;-4.187378688536082E+001;
6.661030515257628E+009;-5.393163734458705E+001;-4.018280550523809E+001;
6.662031015507754E+009;-5.362708341521510E+001;-4.416577170766612E+001;
6.663031515757879E+009;-5.357711235538513E+001;-4.633918288418781E+001;
6.664032016008004E+009;-5.347337874053982E+001;-4.834676999872897E+001;
6.665032516258129E+009;-5.382016070293890E+001;-4.775337387348903E+001;
6.666033016508254E+009;-5.351135399254197E+001;-4.957170545051756E+001;
6.667033516758379E+009;-5.367862531410828E+001;-5.027444272586497E+001;
6.668034017008504E+009;-5.359555076591228E+001;-5.338124107558470E+001;
6.669034517258629E+009;-5.342082272642678E+001;-5.512993845405606E+001;
6.670035017508755E+009;-5.349183135061220E+001;-5.589634119735426E+001;
6.671035517758880E+009;-5.319291716610427E+001;-5.588700830188727E+001;
6.672036018009005E+009;-5.327685786606694E+001;-5.751934958266267E+001;
6.673036518259130E+009;-5.324129332823416E+001;-6.087997235272357E+001;
6.674037018509255E+009;-5.303108834524818E+001;-6.200106013071589E+001;
6.675037518759379E+009;-5.356177978365848E+001;-6.440243274824009E+001;
6.676038019009504E+009;-5.290321344803589E+001;-6.607829701036077E+001;
6.677038519259630E+009;-5.315049024587208E+001;-6.717307606764933E+001;
6.678039019509755E+009;-5.285796368361937E+001;-6.972022715311810E+001;
6.679039519759880E+009;-5.259462543501518E+001;-6.987608595886067E+001;
6.680040020010005E+009;-5.305115792342642E+001;-7.191149707269480E+001;
6.681040520260130E+009;-5.284493824631907E+001;-7.470235587560455E+001;
6.682041020510255E+009;-5.277452781488577E+001;-7.778242287332991E+001;
6.683041520760380E+009;-5.253630275825817E+001;-7.692318506308281E+001;
6.684042021010506E+009;-5.233297015251954E+001;-7.962270236216544E+001;
6.685042521260631E+009;-5.244173012600439E+001;-8.070337213606179E+001;
6.686043021510756E+009;-5.223715936262545E+001;-8.282565034734149E+001;
6.687043521760881E+009;-5.166192421612859E+001;-8.697740227754859E+001;
6.688044022011005E+009;-5.144910800692312E+001;-8.709137565319553E+001;
6.689044522261130E+009;-5.186414146532375E+001;-8.980373825254559E+001;
6.690045022511255E+009;-5.191870497771425E+001;-9.105985411730484E+001;
6.691045522761381E+009;-5.187788896991361E+001;-9.137434980898463E+001;
6.692046023011506E+009;-5.131831977655022E+001;-9.397763704591550E+001;
6.693046523261631E+009;-5.149914717556489E+001;-9.846278542904592E+001;
6.694047023511756E+009;-5.116908970093652E+001;-9.994362429859604E+001;
6.695047523761881E+009;-5.105523884164856E+001;-1.019498184895481E+002;
6.696048024012006E+009;-5.090693348613440E+001;-1.049775879904570E+002;
6.697048524262131E+009;-5.046386295230280E+001;-1.047966089936523E+002;
6.698049024512256E+009;-5.091864247764451E+001;-1.080234214255350E+002;
6.699049524762382E+009;-5.032156152719446E+001;-1.101651075425283E+002;
6.700050025012507E+009;-5.029033135615116E+001;-1.142082594403679E+002;
6.701050525262631E+009;-5.030939251633334E+001;-1.154886295799512E+002;
6.702051025512756E+009;-4.992989410266684E+001;-1.186227282444052E+002;
6.703051525762881E+009;-4.978259636209601E+001;-1.184351005230150E+002;
6.704052026013006E+009;-4.968538630755173E+001;-1.232276084910995E+002;
6.705052526263131E+009;-4.989129250765504E+001;-1.241376633446913E+002;
6.706053026513257E+009;-4.959653292430520E+001;-1.267681882976668E+002;
6.707053526763382E+009;-4.962784221350967E+001;-1.309895325293403E+002;
6.708054027013507E+009;-4.933893527410409E+001;-1.337299591722562E+002;
6.709054527263632E+009;-4.941564598415874E+001;-1.365199317294237E+002;
6.710055027513757E+009;-4.940853714191001E+001;-1.365643442130487E+002;
6.711055527763882E+009;-4.909165315845879E+001;-1.411072333237191E+002;
6.712056028014007E+009;-4.887950025506279E+001;-1.447306438565134E+002;
6.713056528264133E+009;-4.915925560125906E+001;-1.459941700048201E+002;
6.714057028514257E+009;-4.890760554864396E+001;-1.488519099978160E+002;
6.715057528764382E+009;-4.873735121348377E+001;-1.511273441246267E+002;
6.716058029014507E+009;-4.864637405282284E+001;-1.563907183943567E+002;
6.717058529264632E+009;-4.861308118018788E+001;-1.586125988732659E+002;
6.718059029514757E+009;-4.837921161277219E+001;-1.614227533297014E+002;
6.719059529764882E+009;-4.845725477883352E+001;-1.657192058992033E+002;
6.720060030015008E+009;-4.847423116405682E+001;-1.663223741442486E+002;
6.721060530265133E+009;-4.839843332050365E+001;-1.712529519948173E+002;
6.722061030515258E+009;-4.836563059524467E+001;-1.741487642496658E+002;
6.723061530765383E+009;-4.850667957127351E+001;-1.774274009576861E+002;
6.724062031015508E+009;-4.812975752866504E+001;-1.792027538676903E+002;
6.725062531265633E+009;-4.832469149107347E+001;1.769103473683132E+002;
6.726063031515758E+009;-4.842944332953599E+001;1.737083433364172E+002;
6.727063531765883E+009;-4.834712559800168E+001;1.714070859277607E+002;
6.728064032016008E+009;-4.835144139941308E+001;1.675240134288154E+002;
6.729064532266133E+009;-4.826742329729446E+001;1.654855375886865E+002;
6.730065032516258E+009;-4.843918776747136E+001;1.624736961945633E+002;
6.731065532766383E+009;-4.858070188944297E+001;1.589924702247455E+002;
6.732066033016508E+009;-4.864773017816543E+001;1.568848378155077E+002;
6.733066533266633E+009;-4.851146236742392E+001;1.532681100404469E+002;
6.734067033516758E+009;-4.863560256481427E+001;1.481928483856085E+002;
6.735067533766884E+009;-4.887907918025914E+001;1.477329179813661E+002;
6.736068034017009E+009;-4.873473984419132E+001;1.447856696979393E+002;
6.737068534267134E+009;-4.899935838961353E+001;1.411808291251064E+002;
6.738069034517259E+009;-4.903957952522710E+001;1.391865191841034E+002;
6.739069534767384E+009;-4.923926861523060E+001;1.356608948475381E+002;
6.740070035017509E+009;-4.915444171503017E+001;1.344520428116832E+002;
6.741070535267633E+009;-4.906701026777791E+001;1.330670892874661E+002;
6.742071035517759E+009;-4.925531141918928E+001;1.271935487456916E+002;
6.743071535767884E+009;-4.925524780335057E+001;1.255399757458367E+002;
6.744072036018009E+009;-4.961587655023876E+001;1.235745897238369E+002;
6.745072536268134E+009;-4.995227113037644E+001;1.213730261756750E+002;
6.746073036518259E+009;-4.975810459811302E+001;1.185516825719298E+002;
6.747073536768384E+009;-5.009356880661129E+001;1.163122064920698E+002;
6.748074037018509E+009;-5.000439024373312E+001;1.142883053272462E+002;
6.749074537268635E+009;-5.037683260582831E+001;1.120691977439709E+002;
6.750075037518760E+009;-5.045402968285215E+001;1.100040304430393E+002;
6.751075537768885E+009;-5.038211039717508E+001;1.086999464512378E+002;
6.752076038019010E+009;-5.065966684442292E+001;1.056711247135696E+002;
6.753076538269135E+009;-5.066950887009323E+001;1.033377194256612E+002;
6.754077038519260E+009;-5.063547097993295E+001;1.019918510440850E+002;
6.755077538769384E+009;-5.102610522523774E+001;9.871095724024697E+001;
6.756078039019509E+009;-5.081157964086395E+001;9.862002589057939E+001;
6.757078539269635E+009;-5.100033331931446E+001;9.490847218362883E+001;
6.758079039519760E+009;-5.101443875806844E+001;9.348033732925475E+001;
6.759079539769885E+009;-5.103364351810497E+001;9.075893229663060E+001;
6.760080040020010E+009;-5.148249619092459E+001;8.886731704214543E+001;
6.761080540270135E+009;-5.166389209564801E+001;9.009207980772368E+001;
6.762081040520260E+009;-5.151943894561226E+001;8.635017021612882E+001;
6.763081540770385E+009;-5.144485137361981E+001;8.563113539593213E+001;
6.764082041020511E+009;-5.130679220157317E+001;8.368244667411354E+001;
6.765082541270636E+009;-5.161868195835817E+001;8.190499717169541E+001;
6.766083041520761E+009;-5.145420510947033E+001;8.121220004865633E+001;
6.767083541770886E+009;-5.157317593019248E+001;7.888649288666402E+001;
6.768084042021010E+009;-5.151268230796944E+001;7.639897320442711E+001;
6.769084542271135E+009;-5.157184722893113E+001;7.611080689030828E+001;
6.770085042521260E+009;-5.182865112396351E+001;7.480446166843446E+001;
6.771085542771386E+009;-5.203139475628898E+001;7.152092861587765E+001;
6.772086043021511E+009;-5.209439611026678E+001;6.999820075023132E+001;
6.773086543271636E+009;-5.190581318563669E+001;6.927926590600626E+001;
6.774087043521761E+009;-5.174053457754808E+001;6.826763452951064E+001;
6.775087543771886E+009;-5.194975855543328E+001;6.504305243185502E+001;
6.776088044022011E+009;-5.203551507186458E+001;6.357138167297200E+001;
6.777088544272136E+009;-5.187472172032406E+001;6.197962806975725E+001;
6.778089044522261E+009;-5.170182028372083E+001;6.239573017220143E+001;
6.779089544772387E+009;-5.190463120930444E+001;5.724071771946210E+001;
6.780090045022512E+009;-5.185027480749048E+001;5.676078271825314E+001;
6.781090545272636E+009;-5.212460743760497E+001;5.591897090917376E+001;
6.782091045522761E+009;-5.202079064677883E+001;5.384942769789410E+001;
6.783091545772886E+009;-5.180057001119036E+001;5.128000212843579E+001;
6.784092046023011E+009;-5.166525840666522E+001;4.970877799621172E+001;
6.785092546273136E+009;-5.190384556126198E+001;4.843545937639367E+001;
6.786093046523262E+009;-5.168384722552672E+001;4.608533421720779E+001;
6.787093546773387E+009;-5.173327783735758E+001;4.521988181141010E+001;
6.788094047023512E+009;-5.185527317296766E+001;4.221971651619830E+001;
6.789094547273637E+009;-5.201700692268823E+001;4.255611040211348E+001;
6.790095047523762E+009;-5.159782849797835E+001;3.971769368525730E+001;
6.791095547773887E+009;-5.167304068316287E+001;3.776599816678553E+001;
6.792096048024012E+009;-5.183377565623845E+001;3.493734586493797E+001;
6.793096548274138E+009;-5.188884440284970E+001;3.357254235790866E+001;
6.794097048524262E+009;-5.155053305067406E+001;3.119584375019599E+001;
6.795097548774387E+009;-5.175114552138789E+001;3.109331009493422E+001;
6.796098049024512E+009;-5.124828468361661E+001;2.824437322238842E+001;
6.797098549274637E+009;-5.153054653644814E+001;2.535984858870870E+001;
6.798099049524762E+009;-5.174925415985018E+001;2.500256511255096E+001;
6.799099549774887E+009;-5.141754572516341E+001;2.334211360309910E+001;
6.800100050025013E+009;-5.143633948904626E+001;2.226532066405391E+001;
6.801100550275138E+009;-5.140738204552739E+001;1.945367565263341E+001;
6.802101050525263E+009;-5.114284372979738E+001;1.746612650396657E+001;
6.803101550775388E+009;-5.156605729787027E+001;1.547411146473865E+001;
6.804102051025513E+009;-5.130963583315924E+001;1.456384299083186E+001;
6.805102551275638E+009;-5.124099582451783E+001;1.422659631945558E+001;
6.806103051525763E+009;-5.124557461287693E+001;1.080392334725350E+001;
6.807103551775888E+009;-5.129418314767262E+001;1.065222312698552E+001;
6.808104052026013E+009;-5.148758308599363E+001;8.692080063319056E+000;
6.809104552276138E+009;-5.122221542565194E+001;4.391089025229237E+000;
6.810105052526263E+009;-5.100812461192821E+001;1.337143552025219E+000;
6.811105552776388E+009;-5.096573338054945E+001;1.381897793765356E+000;
6.812106053026513E+009;-5.106243620532301E+001;-1.865367853876774E+000;
6.813106553276638E+009;-5.082539065315760E+001;-2.234267524439035E+000;
6.814107053526763E+009;-5.078150857698966E+001;-5.960317444565750E+000;
6.815107553776889E+009;-5.058120282970026E+001;-4.995530008974761E+000;
6.816108054027014E+009;-5.076445032425244E+001;-7.795750429483178E+000;
6.817108554277139E+009;-5.020407405979249E+001;-9.679932099307484E+000;
6.818109054527264E+009;-5.060743943791054E+001;-1.073001618564225E+001;
6.819109554777389E+009;-5.024157304036765E+001;-1.528952221393052E+001;
6.820110055027514E+009;-5.029016448966413E+001;-1.740132878443444E+001;
6.821110555277638E+009;-5.022771076648969E+001;-1.872732292600795E+001;
6.822111055527764E+009;-5.026871981270892E+001;-1.893066531410230E+001;
6.823111555777889E+009;-5.020403222153629E+001;-2.249348212365908E+001;
6.824112056028014E+009;-4.982357072234244E+001;-2.337930670365292E+001;
6.825112556278139E+009;-5.011297065166322E+001;-2.545666215048719E+001;
6.826113056528264E+009;-4.990894659454324E+001;-2.816817388929289E+001;
6.827113556778389E+009;-4.993129671254185E+001;-2.952759242528475E+001;
6.828114057028514E+009;-4.980436874517734E+001;-3.254689563251239E+001;
6.829114557278639E+009;-4.945590098455919E+001;-3.575857168038431E+001;
6.830115057528765E+009;-4.966272441873237E+001;-3.507111432607972E+001;
6.831115557778890E+009;-4.946121942270253E+001;-3.973310266582046E+001;
6.832116058029015E+009;-4.946964129058713E+001;-4.216866838759318E+001;
6.833116558279140E+009;-4.917496930218517E+001;-4.384663160364729E+001;
6.834117058529265E+009;-4.925564644621239E+001;-4.641621013358233E+001;
6.835117558779389E+009;-4.908013753472856E+001;-4.980131289073781E+001;
6.836118059029514E+009;-4.914654546153329E+001;-5.067032221033182E+001;
6.837118559279640E+009;-4.880749404983070E+001;-5.318094668919002E+001;
6.838119059529765E+009;-4.871456401561242E+001;-5.443171705561985E+001;
6.839119559779890E+009;-4.881101656801355E+001;-5.631823868411728E+001;
6.840120060030015E+009;-4.842237739297915E+001;-5.979010350207445E+001;
6.841120560280140E+009;-4.850295345795820E+001;-6.305087318553260E+001;
6.842121060530265E+009;-4.822831781931848E+001;-6.433110843989971E+001;
6.843121560780390E+009;-4.847604036964756E+001;-6.625870145002580E+001;
6.844122061030516E+009;-4.841929404243480E+001;-6.869965144685841E+001;
6.845122561280641E+009;-4.796207705565695E+001;-7.193486448870030E+001;
6.846123061530766E+009;-4.813191214361095E+001;-7.514522760739337E+001;
6.847123561780891E+009;-4.807562994544239E+001;-7.674941775579814E+001;
6.848124062031015E+009;-4.810678486700022E+001;-8.029689240420680E+001;
6.849124562281140E+009;-4.806455228123504E+001;-8.119331352975090E+001;
6.850125062531265E+009;-4.793657097165588E+001;-8.451719401043894E+001;
6.851125562781391E+009;-4.787978199831635E+001;-8.740659131224660E+001;
6.852126063031516E+009;-4.775689993050539E+001;-9.029572359190289E+001;
6.853126563281641E+009;-4.779707316897622E+001;-9.183283664374162E+001;
6.854127063531766E+009;-4.770626023054427E+001;-9.502330283646926E+001;
6.855127563781891E+009;-4.782652833333047E+001;-9.850419594296729E+001;
6.856128064032016E+009;-4.782524043449421E+001;-9.990460854406038E+001;
6.857128564282141E+009;-4.770521831264309E+001;-1.034982486011804E+002;
6.858129064532267E+009;-4.764123171667887E+001;-1.067704644594388E+002;
6.859129564782392E+009;-4.782994843711747E+001;-1.086124594727074E+002;
6.860130065032517E+009;-4.777446174413200E+001;-1.109259723875348E+002;
6.861130565282641E+009;-4.770100705557065E+001;-1.132422328165485E+002;
6.862131065532766E+009;-4.775044265906070E+001;-1.156838396616614E+002;
6.863131565782891E+009;-4.795100946241371E+001;-1.180538636928946E+002;
6.864132066033016E+009;-4.779204463213035E+001;-1.202215726569975E+002;
6.865132566283141E+009;-4.771274820299855E+001;-1.228150541542977E+002;
6.866133066533267E+009;-4.785998411997056E+001;-1.258314075161546E+002;
6.867133566783392E+009;-4.789217986587705E+001;-1.276426723282515E+002;
6.868134067033517E+009;-4.802217809294612E+001;-1.295169138915020E+002;
6.869134567283642E+009;-4.790724007878244E+001;-1.321686187412327E+002;
6.870135067533767E+009;-4.810221363665895E+001;-1.339368597415700E+002;
6.871135567783892E+009;-4.790570059149424E+001;-1.359830933360771E+002;
6.872136068034017E+009;-4.793817202125706E+001;-1.377936938864086E+002;
6.873136568284143E+009;-4.811705864370088E+001;-1.400517760594364E+002;
6.874137068534267E+009;-4.812526334991917E+001;-1.419175971862251E+002;
6.875137568784392E+009;-4.817680461816906E+001;-1.443072371942735E+002;
6.876138069034517E+009;-4.797885829951397E+001;-1.459065514622487E+002;
6.877138569284642E+009;-4.803799998538499E+001;-1.484525605114243E+002;
6.878139069534767E+009;-4.815089051963855E+001;-1.507900840291090E+002;
6.879139569784892E+009;-4.789911532231893E+001;-1.516135637673309E+002;
6.880140070035017E+009;-4.802710287513978E+001;-1.546858675373783E+002;
6.881140570285143E+009;-4.791544423359163E+001;-1.561288520286996E+002;
6.882141070535268E+009;-4.786542481595110E+001;-1.572712348703113E+002;
6.883141570785393E+009;-4.781702239511527E+001;-1.602158610503101E+002;
6.884142071035518E+009;-4.783735687714638E+001;-1.614324479829341E+002;
6.885142571285643E+009;-4.779180110150403E+001;-1.635780410499690E+002;
6.886143071535768E+009;-4.773325891956639E+001;-1.666707881323428E+002;
6.887143571785893E+009;-4.770111938685429E+001;-1.688042538197566E+002;
6.888144072036018E+009;-4.777582066606997E+001;-1.703280983509069E+002;
6.889144572286143E+009;-4.758641623873143E+001;-1.729063528945088E+002;
6.890145072536268E+009;-4.775030909473811E+001;-1.753808732370051E+002;
6.891145572786393E+009;-4.752271006836319E+001;-1.782234193469760E+002;
6.892146073036518E+009;-4.738328256807404E+001;1.796367643120543E+002;
6.893146573286643E+009;-4.736809170741272E+001;1.776640713928231E+002;
6.894147073536768E+009;-4.727243536648471E+001;1.746384019280302E+002;
6.895147573786894E+009;-4.745203817167708E+001;1.731658524643369E+002;
6.896148074037019E+009;-4.730393409921160E+001;1.705963175547705E+002;
6.897148574287144E+009;-4.725288589967110E+001;1.682349381300867E+002;
6.898149074537269E+009;-4.723094664960448E+001;1.655355391492219E+002;
6.899149574787394E+009;-4.705880879369074E+001;1.633272374595133E+002;
6.900150075037519E+009;-4.718250570997795E+001;1.623746346980101E+002;
6.901150575287643E+009;-4.705285511537442E+001;1.585322162117072E+002;
6.902151075537769E+009;-4.718058616286282E+001;1.557901317424494E+002;
6.903151575787894E+009;-4.703742509787969E+001;1.541947808076176E+002;
6.904152076038019E+009;-4.720874566277590E+001;1.518801644062888E+002;
6.905152576288144E+009;-4.689092153774518E+001;1.501096671376882E+002;
6.906153076538269E+009;-4.710211646413011E+001;1.473672901345816E+002;
6.907153576788394E+009;-4.704068519027425E+001;1.435506708371650E+002;
6.908154077038519E+009;-4.684146678820416E+001;1.416841980758642E+002;
6.909154577288645E+009;-4.711705194054738E+001;1.394174689847017E+002;
6.910155077538770E+009;-4.679821369001605E+001;1.371402959589181E+002;
6.911155577788895E+009;-4.682409301894978E+001;1.347990962415454E+002;
6.912156078039020E+009;-4.680023475950606E+001;1.316144958192787E+002;
6.913156578289145E+009;-4.702615778968803E+001;1.289828937122194E+002;
6.914157078539269E+009;-4.705811457659731E+001;1.274294945721018E+002;
6.915157578789394E+009;-4.689428677600952E+001;1.237265159306875E+002;
6.916158079039520E+009;-4.686894042286690E+001;1.223532856203027E+002;
6.917158579289645E+009;-4.705718474993843E+001;1.192495943522496E+002;
6.918159079539770E+009;-4.683384527429912E+001;1.166913704070657E+002;
6.919159579789895E+009;-4.693149991628443E+001;1.148225393546880E+002;
6.920160080040020E+009;-4.702172616000707E+001;1.115061794818681E+002;
6.921160580290145E+009;-4.694040739828096E+001;1.102222348891163E+002;
6.922161080540270E+009;-4.708050559154998E+001;1.079495163393706E+002;
6.923161580790395E+009;-4.691300886238534E+001;1.064062420574984E+002;
6.924162081040521E+009;-4.706255070496212E+001;1.032154383454239E+002;
6.925162581290646E+009;-4.700385099364829E+001;1.002353159480683E+002;
6.926163081540771E+009;-4.691448086599712E+001;9.807730301429714E+001;
6.927163581790896E+009;-4.696667169634652E+001;9.629797629887432E+001;
6.928164082041020E+009;-4.703585599919747E+001;9.320247628035530E+001;
6.929164582291145E+009;-4.708668925674905E+001;9.136094234486761E+001;
6.930165082541270E+009;-4.689830293741147E+001;8.854329654322889E+001;
6.931165582791396E+009;-4.713196605567180E+001;8.686213802468751E+001;
6.932166083041521E+009;-4.714928303606155E+001;8.383740892855428E+001;
6.933166583291646E+009;-4.701694781991244E+001;8.247876403703248E+001;
6.934167083541771E+009;-4.712120783947901E+001;7.933841928631144E+001;
6.935167583791896E+009;-4.702688312004064E+001;7.686955432678049E+001;
6.936168084042021E+009;-4.704152532341148E+001;7.551350187814572E+001;
6.937168584292146E+009;-4.719934036994547E+001;7.218811203750961E+001;
6.938169084542271E+009;-4.709390698844219E+001;7.071050031473985E+001;
6.939169584792397E+009;-4.713735945705221E+001;6.780262242215113E+001;
6.940170085042522E+009;-4.711077165490871E+001;6.651892779881645E+001;
6.941170585292646E+009;-4.726927051919989E+001;6.344709866755630E+001;
6.942171085542771E+009;-4.723799648194499E+001;6.002850405509881E+001;
6.943171585792896E+009;-4.712037630428295E+001;5.951008330293983E+001;
6.944172086043021E+009;-4.716038452013608E+001;5.773760248470146E+001;
6.945172586293146E+009;-4.712367150700518E+001;5.410152325452487E+001;
6.946173086543272E+009;-4.724191080385888E+001;5.266251672163643E+001;
6.947173586793397E+009;-4.736884884769455E+001;4.967200819354476E+001;
6.948174087043522E+009;-4.720676038327963E+001;4.809943661771884E+001;
6.949174587293647E+009;-4.731844325813081E+001;4.556726095090902E+001;
6.950175087543772E+009;-4.724428368950077E+001;4.287351623630051E+001;
6.951175587793897E+009;-4.745446840885575E+001;4.013299348549308E+001;
6.952176088044022E+009;-4.744684476491363E+001;3.767064157510024E+001;
6.953176588294148E+009;-4.753439339586235E+001;3.585315468504292E+001;
6.954177088544272E+009;-4.759379215780592E+001;3.328461249907599E+001;
6.955177588794397E+009;-4.749962742702660E+001;3.076043213936262E+001;
6.956178089044522E+009;-4.771025257286289E+001;2.984304972786181E+001;
6.957178589294647E+009;-4.766360606739988E+001;2.709522217316287E+001;
6.958179089544772E+009;-4.777863074231934E+001;2.601890220593408E+001;
6.959179589794897E+009;-4.782887775378325E+001;2.368509448374815E+001;
6.960180090045023E+009;-4.779897490091999E+001;2.016790860575483E+001;
6.961180590295148E+009;-4.788068518961887E+001;1.934774222215550E+001;
6.962181090545273E+009;-4.797010181269498E+001;1.650542512887774E+001;
6.963181590795398E+009;-4.791407759044232E+001;1.552451007941164E+001;
6.964182091045523E+009;-4.812541131601981E+001;1.367176840900141E+001;
6.965182591295648E+009;-4.806578951108245E+001;1.109362577057330E+001;
6.966183091545773E+009;-4.818811665180216E+001;8.783345039310605E+000;
6.967183591795898E+009;-4.816942307680692E+001;7.407395819369675E+000;
6.968184092046023E+009;-4.829953550132095E+001;4.941768861307871E+000;
6.969184592296148E+009;-4.838543455666338E+001;3.951836276058879E+000;
6.970185092546273E+009;-4.818139077656266E+001;1.180200363246942E+000;
6.971185592796398E+009;-4.842710105338175E+001;1.270998557617790E-001;
6.972186093046523E+009;-4.842654877137215E+001;-4.229697981788221E-001;
6.973186593296648E+009;-4.837721310444226E+001;-3.656066946456920E+000;
6.974187093546773E+009;-4.852508005102181E+001;-5.114078199063418E+000;
6.975187593796899E+009;-4.850398364875436E+001;-7.177865178359394E+000;
6.976188094047024E+009;-4.848055004175151E+001;-8.361196572239090E+000;
6.977188594297149E+009;-4.853374045611612E+001;-9.241162787451803E+000;
6.978189094547274E+009;-4.864258804699749E+001;-1.198187351426094E+001;
6.979189594797399E+009;-4.850931210780313E+001;-1.293312570103085E+001;
6.980190095047524E+009;-4.856558079271643E+001;-1.495356550789837E+001;
6.981190595297648E+009;-4.854884556292393E+001;-1.490182041287186E+001;
6.982191095547774E+009;-4.847192064658688E+001;-1.673279407018099E+001;
6.983191595797899E+009;-4.852051703552241E+001;-1.840814238194201E+001;
6.984192096048024E+009;-4.841808961776478E+001;-2.103631577121993E+001;
6.985192596298149E+009;-4.867185385627735E+001;-2.202910312776904E+001;
6.986193096548274E+009;-4.847867492439940E+001;-2.254592630516387E+001;
6.987193596798399E+009;-4.846431365767909E+001;-2.538251026838993E+001;
6.988194097048524E+009;-4.843480845516423E+001;-2.501723493396788E+001;
6.989194597298649E+009;-4.829617754946465E+001;-2.933522654925308E+001;
6.990195097548775E+009;-4.834531199404268E+001;-2.981739911301044E+001;
6.991195597798900E+009;-4.835710853086370E+001;-3.132220645807455E+001;
