freq[Hz];re:Trc1_S11;im:Trc1_S11;
6.580790395197599E+009;-2.082183398306370E-002;7.771971668271226E-001;
6.584792396198099E+009;1.207403317093849E-001;7.591570280982499E-001;
6.588794397198599E+009;2.595551013946533E-001;7.232655927307573E-001;
6.592796398199100E+009;3.891646564006805E-001;6.651693259109341E-001;
6.596798399199600E+009;5.032204389572144E-001;5.883173023362939E-001;
6.600800400200100E+009;6.016781330108643E-001;4.903261913109310E-001;
6.604802401200601E+009;6.826542019844055E-001;3.825086079094310E-001;
6.608804402201100E+009;7.409534454345703E-001;2.604221911242257E-001;
6.612806403201601E+009;7.796720862388611E-001;1.353213222318681E-001;
6.616808404202101E+009;7.982673645019531E-001;1.129518222526066E-002;
6.620810405202601E+009;8.001000881195068E-001;-1.128744449244008E-001;
6.624812406203102E+009;7.758350372314453E-001;-2.383910302586382E-001;
6.628814407203602E+009;7.392432093620300E-001;-3.489743522682752E-001;
6.632816408204102E+009;6.843423843383789E-001;-4.544540104449154E-001;
6.636818409204602E+009;6.151082515716553E-001;-5.548695879406931E-001;
6.640820410205103E+009;5.356509685516357E-001;-6.376437679649418E-001;
6.644822411205603E+009;4.458422064781189E-001;-7.087042332471000E-001;
6.648824412206103E+009;3.460040688514710E-001;-7.662997853629231E-001;
6.652826413206603E+009;2.385417520999908E-001;-8.093817750526173E-001;
6.656828414207104E+009;1.309702247381210E-001;-8.364167656320458E-001;
6.660830415207604E+009;1.309939194470644E-002;-8.462675476214272E-001;
6.664832416208104E+009;-9.964810311794281E-002;-8.424771980838598E-001;
6.668834417208605E+009;-2.164067476987839E-001;-8.240712588885860E-001;
6.672836418209105E+009;-3.270487487316132E-001;-7.869268016459802E-001;
6.676838419209604E+009;-4.316065311431885E-001;-7.342766633930432E-001;
6.680840420210105E+009;-5.310382246971130E-001;-6.645359048376617E-001;
6.684842421210606E+009;-6.214430928230286E-001;-5.831001286620995E-001;
6.688844422211105E+009;-6.956470608711243E-001;-4.851479252926907E-001;
6.692846423211606E+009;-7.583271861076355E-001;-3.797886545161286E-001;
6.696848424212106E+009;-8.083394169807434E-001;-2.614363611685278E-001;
6.700850425212606E+009;-8.333700895309448E-001;-1.399546106893747E-001;
6.704852426213106E+009;-8.424465656280518E-001;-6.764969969018996E-003;
6.708854427213607E+009;-8.304455280303955E-001;1.205004068140411E-001;
6.712856428214108E+009;-7.971528768539429E-001;2.498954159057211E-001;
6.716858429214607E+009;-7.442424297332764E-001;3.741941485176935E-001;
6.720860430215108E+009;-6.733462214469910E-001;4.883499210791302E-001;
6.724862431215608E+009;-5.807148218154907E-001;5.856829098513648E-001;
6.728864432216108E+009;-4.693737626075745E-001;6.708951257302762E-001;
6.732866433216608E+009;-3.514947593212128E-001;7.336240863925896E-001;
6.736868434217109E+009;-2.206890136003494E-001;7.725652361425441E-001;
6.740870435217609E+009;-8.512668311595917E-002;7.947702563603651E-001;
6.744872436218109E+009;5.389524996280670E-002;7.922339715834750E-001;
6.748874437218609E+009;1.901384890079498E-001;7.663496140471260E-001;
6.752876438219110E+009;3.165806233882904E-001;7.154840624037304E-001;
6.756878439219610E+009;4.338867962360382E-001;6.450113748951286E-001;
6.760880440220110E+009;5.385546088218689E-001;5.554860154509683E-001;
6.764882441220611E+009;6.262909770011902E-001;4.528732092069753E-001;
6.768884442221110E+009;6.913227438926697E-001;3.379961252142161E-001;
6.772886443221611E+009;7.403006553649902E-001;2.145879485419767E-001;
6.776888444222111E+009;7.673497200012207E-001;8.532211210214752E-002;
6.780890445222611E+009;7.740280032157898E-001;-4.358229193149278E-002;
6.784892446223112E+009;7.598794102668762E-001;-1.706296574663502E-001;
6.788894447223612E+009;7.280457615852356E-001;-2.956054887191906E-001;
6.792896448224112E+009;6.764599084854126E-001;-4.080309164774493E-001;
6.796898449224612E+009;6.111222505569458E-001;-5.138592278313807E-001;
6.800900450225113E+009;5.328285694122315E-001;-6.080948294074897E-001;
6.804902451225613E+009;4.415960609912872E-001;-6.850421427608764E-001;
6.808904452226113E+009;3.420784473419190E-001;-7.474491066199579E-001;
6.812906453226613E+009;2.310754060745239E-001;-7.979196353435916E-001;
6.816908454227114E+009;1.220724359154701E-001;-8.275012083242594E-001;
6.820910455227613E+009;8.794083259999752E-003;-8.456311487101904E-001;
6.824912456228114E+009;-1.047337353229523E-001;-8.468343835312735E-001;
6.828914457228615E+009;-2.169159799814224E-001;-8.289862841493326E-001;
6.832916458229115E+009;-3.249195516109467E-001;-8.017900762936688E-001;
6.836918459229614E+009;-4.295384287834168E-001;-7.533070376085165E-001;
6.840920460230115E+009;-5.260515809059143E-001;-6.926911035539594E-001;
6.844922461230616E+009;-6.112848520278931E-001;-6.220234629464486E-001;
6.848924462231115E+009;-6.890833377838135E-001;-5.337398041222926E-001;
6.852926463231616E+009;-7.553206682205200E-001;-4.356239546376633E-001;
6.856928464232116E+009;-8.013785481452942E-001;-3.278393758998013E-001;
6.860930465232616E+009;-8.379554152488709E-001;-2.104248893439747E-001;
6.864932466233116E+009;-8.532759547233582E-001;-9.038615238865466E-002;
6.868934467233617E+009;-8.520897030830383E-001;3.451656794065815E-002;
6.872936468234118E+009;-8.276205658912659E-001;1.610456050838425E-001;
6.876938469234617E+009;-7.847138643264771E-001;2.827320182564005E-001;
6.880940470235118E+009;-7.222269773483276E-001;4.019876096095681E-001;
6.884942471235618E+009;-6.374386548995972E-001;5.090901234308722E-001;
6.888944472236118E+009;-5.357912778854370E-001;6.029442551239227E-001;
6.892946473236618E+009;-4.170433878898621E-001;6.792750509955517E-001;
6.896948474237119E+009;-2.879179418087006E-001;7.346409046446247E-001;
6.900950475237619E+009;-1.522652208805084E-001;7.651938441415837E-001;
6.904952476238119E+009;-5.858975462615490E-003;7.745377806053218E-001;
6.908954477238619E+009;1.332695037126541E-001;7.574355993182974E-001;
6.912956478239120E+009;2.701286971569061E-001;7.191164695143231E-001;
6.916958479239620E+009;3.957946002483368E-001;6.528323943212250E-001;
6.920960480240120E+009;5.063161849975586E-001;5.717071316695942E-001;
6.924962481240621E+009;6.002267599105835E-001;4.726507248506784E-001;
6.928964482241120E+009;6.761694550514221E-001;3.621858512784613E-001;
6.932966483241621E+009;7.326799631118774E-001;2.407272530352809E-001;
6.936968484242121E+009;7.668086290359497E-001;1.177182949868531E-001;
6.940970485242621E+009;7.825337052345276E-001;-6.910512996600962E-003;
6.944972486243122E+009;7.765972614288330E-001;-1.330742258407404E-001;
6.948974487243622E+009;7.524370551109314E-001;-2.537596277667824E-001;
6.952976488244122E+009;7.113294601440430E-001;-3.659418258414898E-001;
6.956978489244622E+009;6.549965739250183E-001;-4.693203013216143E-001;
6.960980490245123E+009;5.807535052299500E-001;-5.634910335835627E-001;
6.964982491245623E+009;4.984542727470398E-001;-6.455083169238981E-001;
6.968984492246123E+009;4.046191275119782E-001;-7.155965097684633E-001;
6.972986493246623E+009;3.013591468334198E-001;-7.670907567955723E-001;
6.976988494247124E+009;1.925201714038849E-001;-8.062145724632466E-001;
6.980990495247623E+009;7.885322719812393E-002;-8.291135275650364E-001;
6.984992496248124E+009;-3.716801106929779E-002;-8.342896704179615E-001;
6.988994497248625E+009;-1.525612771511078E-001;-8.241692121601721E-001;
6.992996498249125E+009;-2.670792341232300E-001;-7.965558855084439E-001;
6.996998499249624E+009;-3.765271902084351E-001;-7.549358106039855E-001;
7.001000500250125E+009;-4.781208336353302E-001;-6.954677244952178E-001;
7.005002501250626E+009;-5.721002817153931E-001;-6.203512532358553E-001;
7.009004502251125E+009;-6.546802520751953E-001;-5.328462795981885E-001;
7.013006503251626E+009;-7.250213623046875E-001;-4.392017484787352E-001;
7.017008504252126E+009;-7.798827886581421E-001;-3.284885610580733E-001;
7.021010505252626E+009;-8.190207481384277E-001;-2.111521525424355E-001;
7.025012506253126E+009;-8.378060460090637E-001;-9.342665939198634E-002;
7.029014507253627E+009;-8.383468985557556E-001;3.510580991052843E-002;
7.033016508254128E+009;-8.222487568855286E-001;1.602545437843908E-001;
7.037018509254627E+009;-7.822965979576111E-001;2.790178880036800E-001;
7.041020510255128E+009;-7.343859672546387E-001;3.966601566133821E-001;
7.045022511255628E+009;-6.538140773773193E-001;5.037966856162125E-001;
7.049024512256128E+009;-5.693408250808716E-001;5.955119265634308E-001;
7.053026513256628E+009;-4.630171954631805E-001;6.737638727624076E-001;
7.057028514257129E+009;-3.428650200366974E-001;7.340342011757332E-001;
7.061030515257629E+009;-2.135477960109711E-001;7.739866736774815E-001;
7.065032516258129E+009;-8.136641979217529E-002;7.938418257797538E-001;
7.069034517258629E+009;5.641772225499153E-002;7.883651083312451E-001;
7.073036518259130E+009;1.914793848991394E-001;7.594578427448575E-001;
7.077038519259630E+009;3.193201720714569E-001;7.070894297053698E-001;
7.081040520260130E+009;4.365723133087158E-001;6.337981136759168E-001;
7.085042521260631E+009;5.410277247428894E-001;5.425563913987158E-001;
7.089044522261130E+009;6.264826059341431E-001;4.341912765945537E-001;
7.093046523261631E+009;6.916422247886658E-001;3.138796354531925E-001;
7.097048524262131E+009;7.363032102584839E-001;1.855347432094398E-001;
7.101050525262631E+009;7.591130733489990E-001;5.214431356511352E-002;
7.105052526263132E+009;7.593218088150024E-001;-7.979125366505463E-002;
7.109054527263632E+009;7.383220195770264E-001;-2.092961794556161E-001;
7.113056528264132E+009;6.961874365806580E-001;-3.321562459420075E-001;
7.117058529264632E+009;6.373808979988098E-001;-4.449873888603459E-001;
7.121060530265133E+009;5.647330880165100E-001;-5.432416317352979E-001;
7.125062531265633E+009;4.817814826965332E-001;-6.298862874191523E-001;
7.129064532266133E+009;3.874114453792572E-001;-6.985732423746794E-001;
7.133066533266633E+009;2.854545712471008E-001;-7.558735550557443E-001;
7.137068534267134E+009;1.771564632654190E-001;-7.977525734502459E-001;
7.141070535267633E+009;6.925834715366364E-002;-8.222863431924103E-001;
7.145072536268134E+009;-4.340451583266258E-002;-8.330533934102067E-001;
7.149074537268635E+009;-1.525618284940720E-001;-8.255015272726349E-001;
7.153076538269135E+009;-2.622909843921661E-001;-8.048335517574962E-001;
7.157078539269634E+009;-3.651893734931946E-001;-7.670817722289595E-001;
7.161080540270135E+009;-4.626163244247437E-001;-7.193361227879375E-001;
7.165082541270636E+009;-5.521315932273865E-001;-6.581200227267541E-001;
7.169084542271135E+009;-6.338412165641785E-001;-5.836939518182062E-001;
7.173086543271636E+009;-7.068033218383789E-001;-4.957298384334061E-001;
7.177088544272137E+009;-7.665145993232727E-001;-3.984245624170776E-001;
7.181090545272636E+009;-8.104034662246704E-001;-2.889808182491254E-001;
7.185092546273136E+009;-8.403862118721008E-001;-1.752446293955265E-001;
7.189094547273637E+009;-8.527168631553650E-001;-5.543865421061711E-002;
7.193096548274138E+009;-8.461216092109680E-001;6.978656992002358E-002;
7.197098549274637E+009;-8.223564624786377E-001;1.928003203270131E-001;
7.201100550275137E+009;-7.736603021621704E-001;3.131708501938053E-001;
7.205102551275638E+009;-7.079275250434876E-001;4.284337173776919E-001;
7.209104552276138E+009;-6.232747435569763E-001;5.318324480101573E-001;
7.213106553276638E+009;-5.202200412750244E-001;6.202428810476901E-001;
7.217108554277139E+009;-4.043382406234741E-001;6.905582150208363E-001;
7.221110555277639E+009;-2.807444334030151E-001;7.441689760085459E-001;
7.225112556278139E+009;-1.390395909547806E-001;7.718029040463068E-001;
7.229114557278639E+009;-1.501934020780027E-003;7.731037287907430E-001;
7.233116558279140E+009;1.348094940185547E-001;7.580110054468823E-001;
7.237118559279640E+009;2.671355605125427E-001;7.119393623909484E-001;
7.241120560280140E+009;3.929115533828735E-001;6.517207358568302E-001;
7.245122561280640E+009;5.016160011291504E-001;5.738562819382787E-001;
7.249124562281141E+009;5.920302867889404E-001;4.731103135886028E-001;
7.253126563281641E+009;6.666954159736633E-001;3.627286594975618E-001;
7.257128564282141E+009;7.210728526115418E-001;2.445826847223006E-001;
7.261130565282641E+009;7.550563812255859E-001;1.189024587445521E-001;
7.265132566283142E+009;7.707614302635193E-001;-8.117280417951484E-003;
7.269134567283642E+009;7.605250477790833E-001;-1.351610681472659E-001;
7.273136568284142E+009;7.341151833534241E-001;-2.565382307386654E-001;
7.277138569284642E+009;6.893415451049805E-001;-3.716325790686833E-001;
7.281140570285143E+009;6.274352669715881E-001;-4.790530093671666E-001;
7.285142571285643E+009;5.500376820564270E-001;-5.734972261845331E-001;
7.289144572286143E+009;4.600516557693481E-001;-6.549731730110677E-001;
7.293146573286644E+009;3.598837554454804E-001;-7.192288851560493E-001;
7.297148574287144E+009;2.510388493537903E-001;-7.702959733423305E-001;
7.301150575287643E+009;1.367479264736176E-001;-8.010410531826369E-001;
7.305152576288144E+009;2.088342048227787E-002;-8.187338457336666E-001;
7.309154577288645E+009;-9.946626424789429E-002;-8.152708210637601E-001;
7.313156578289145E+009;-2.118543833494186E-001;-7.966271176786339E-001;
7.317158579289644E+009;-3.248505890369415E-001;-7.613217254442758E-001;
7.321160580290145E+009;-4.319153726100922E-001;-7.090557321521651E-001;
7.325162581290646E+009;-5.267643332481384E-001;-6.465209913594674E-001;
7.329164582291145E+009;-6.148841381072998E-001;-5.700238630249170E-001;
7.333166583291646E+009;-6.883150935173035E-001;-4.789051669341246E-001;
7.337168584292147E+009;-7.476019859313965E-001;-3.801921717039708E-001;
7.341170585292646E+009;-7.931753396987915E-001;-2.703069766393209E-001;
7.345172586293146E+009;-8.254277706146240E-001;-1.614543154411698E-001;
7.349174587293647E+009;-8.391329646110535E-001;-4.259956085672308E-002;
7.353176588294148E+009;-8.380571007728577E-001;7.610177995488662E-002;
7.357178589294647E+009;-8.176550269126892E-001;1.893813077330706E-001;
7.361180590295147E+009;-7.788493633270264E-001;3.054393319257963E-001;
7.365182591295648E+009;-7.230799794197083E-001;4.166086169418786E-001;
7.369184592296148E+009;-6.467519998550415E-001;5.162533251928270E-001;
7.373186593296648E+009;-5.593249797821045E-001;6.087618820920584E-001;
7.377188594297149E+009;-4.557693004608154E-001;6.818541413587638E-001;
7.381190595297649E+009;-3.370791673660278E-001;7.409064825691547E-001;
7.385192596298149E+009;-2.095517963171005E-001;7.800871045377126E-001;
7.389194597298649E+009;-7.566489279270172E-002;7.959185040256968E-001;
7.393196598299150E+009;6.270149350166321E-002;7.888003639803057E-001;
7.397198599299650E+009;1.993764787912369E-001;7.561717477320902E-001;
7.401200600300150E+009;3.260823190212250E-001;7.027659837244087E-001;
7.405202601300650E+009;4.446594119071960E-001;6.254111457808725E-001;
7.409204602301151E+009;5.475937724113464E-001;5.285538104390029E-001;
7.413206603301651E+009;6.299252510070801E-001;4.164829321125675E-001;
7.417208604302151E+009;6.917510628700256E-001;2.932447676321283E-001;
7.421210605302651E+009;7.321507930755615E-001;1.580368390644955E-001;
7.425212606303152E+009;7.494655251502991E-001;2.589927834183031E-002;
7.429214607303652E+009;7.428472042083740E-001;-1.060083511784591E-001;
7.433216608304152E+009;7.189391851425171E-001;-2.339577392485091E-001;
7.437218609304652E+009;6.701731085777283E-001;-3.541369671987389E-001;
7.441220610305153E+009;6.095544695854187E-001;-4.639627938155684E-001;
7.445222611305653E+009;5.310845375061035E-001;-5.537825918122050E-001;
7.449224612306153E+009;4.463749825954437E-001;-6.404936202395279E-001;
7.453226613306654E+009;3.494344949722290E-001;-7.093014210051264E-001;
7.457228614307154E+009;2.443998306989670E-001;-7.551627591274535E-001;
7.461230615307653E+009;1.401975750923157E-001;-7.921090731002748E-001;
7.465232616308154E+009;2.828774787485600E-002;-8.133856924149590E-001;
7.469234617308655E+009;-8.138295263051987E-002;-8.193395730359624E-001;
7.473236618309155E+009;-1.921935230493546E-001;-8.069609303070746E-001;
7.477238619309654E+009;-2.966243922710419E-001;-7.829376683841556E-001;
7.481240620310155E+009;-3.999642431735992E-001;-7.433198622556383E-001;
7.485242621310656E+009;-4.939627647399902E-001;-6.866069893803544E-001;
7.489244622311155E+009;-5.815321207046509E-001;-6.208867864134172E-001;
7.493246623311656E+009;-6.607604622840881E-001;-5.410928330323988E-001;
7.497248624312157E+009;-7.281534671783447E-001;-4.478500185173894E-001;
7.501250625312656E+009;-7.830738425254822E-001;-3.425711064415755E-001;
7.505252626313156E+009;-8.213279247283936E-001;-2.318851212754045E-001;
7.509254627313657E+009;-8.443785309791565E-001;-1.133757408408277E-001;
7.513256628314158E+009;-8.474938869476318E-001;1.020948710405389E-002;
7.517258629314657E+009;-8.323543071746826E-001;1.350364975061640E-001;
7.521260630315157E+009;-7.954964041709900E-001;2.557571359335640E-001;
7.525262631315658E+009;-7.412078380584717E-001;3.707014773939054E-001;
7.529264632316158E+009;-6.667900681495667E-001;4.809732798153003E-001;
7.533266633316658E+009;-5.700914859771729E-001;5.760115109554098E-001;
7.537268634317159E+009;-4.634500145912170E-001;6.584459165453670E-001;
7.541270635317659E+009;-3.420751094818115E-001;7.188754813777064E-001;
7.545272636318159E+009;-2.085226327180862E-001;7.534505378986390E-001;
7.549274637318659E+009;-7.367806881666184E-002;7.776106130510760E-001;
7.553276638319160E+009;6.423322111368179E-002;7.650925803427668E-001;
7.557278639319660E+009;2.009284496307373E-001;7.364405595806747E-001;
7.561280640320160E+009;3.266110718250275E-001;6.863563462031319E-001;
7.565282641320660E+009;4.442558586597443E-001;6.070844935313327E-001;
7.569284642321161E+009;5.451055765151978E-001;5.125008723660651E-001;
7.573286643321661E+009;6.296500563621521E-001;4.015493046034238E-001;
7.577288644322161E+009;6.911277770996094E-001;2.760482031225925E-001;
7.581290645322661E+009;7.281296253204346E-001;1.369970291625258E-001;
7.585292646323162E+009;7.348125576972961E-001;-6.250355370241573E-003;
7.589294647323662E+009;7.126562595367432E-001;-1.510183752966122E-001;
7.593296648324162E+009;6.508076786994934E-001;-2.942636928961940E-001;
7.597298649324662E+009;5.351328253746033E-001;-4.217676179195074E-001;
7.601300650325163E+009;3.429862856864929E-001;-4.780925497292638E-001;
7.605302651325663E+009;1.724124103784561E-001;-3.093110787771476E-001;
7.609304652326163E+009;3.772581815719605E-001;-1.619177118213490E-001;
7.613306653326664E+009;5.132198333740234E-001;-3.591184162034669E-001;
7.617308654327164E+009;4.554488956928253E-001;-5.461361676455536E-001;
7.621310655327663E+009;3.385607004165649E-001;-6.673874818296974E-001;
7.625312656328164E+009;2.082748115062714E-001;-7.378731852652065E-001;
7.629314657328665E+009;7.645045220851898E-002;-7.797339876930148E-001;
7.633316658329165E+009;-5.230561643838882E-002;-7.902795630672418E-001;
7.637318659329664E+009;-1.817170977592468E-001;-7.803602392612226E-001;
7.641320660330165E+009;-2.992315590381622E-001;-7.474421246210039E-001;
7.645322661330666E+009;-4.111506342887878E-001;-7.024913582458436E-001;
7.649324662331165E+009;-5.110411643981934E-001;-6.377375964755067E-001;
7.653326663331666E+009;-6.000930666923523E-001;-5.608583115844541E-001;
7.657328664332167E+009;-6.761307120323181E-001;-4.774678369770152E-001;
7.661330665332666E+009;-7.397012114524841E-001;-3.797340678407032E-001;
7.665332666333166E+009;-7.863210439682007E-001;-2.749651153578643E-001;
7.669334667333667E+009;-8.235031366348267E-001;-1.625685050619810E-001;
7.673336668334168E+009;-8.399438858032227E-001;-5.116507479323295E-002;
7.677338669334667E+009;-8.398039340972900E-001;6.408084545983016E-002;
7.681340670335167E+009;-8.223680853843689E-001;1.842566716285816E-001;
7.685342671335668E+009;-7.851609587669373E-001;2.978385625327637E-001;
7.689344672336168E+009;-7.341784238815308E-001;4.072693397411652E-001;
7.693346673336668E+009;-6.641331315040588E-001;5.082433537401756E-001;
7.697348674337169E+009;-5.765016078948975E-001;5.990288459756206E-001;
7.701350675337669E+009;-4.749543964862824E-001;6.775864861443464E-001;
7.705352676338169E+009;-3.599364161491394E-001;7.363313624661156E-001;
7.709354677338669E+009;-2.313623130321503E-001;7.781019186518802E-001;
7.713356678339170E+009;-9.530917555093765E-002;7.962666395588911E-001;
7.717358679339670E+009;4.225661605596542E-002;7.911929149238779E-001;
7.721360680340170E+009;1.789305061101914E-001;7.641337971207203E-001;
7.725362681340670E+009;3.090377151966095E-001;7.094219085689637E-001;
7.729364682341171E+009;4.301337003707886E-001;6.333382165470914E-001;
7.733366683341671E+009;5.348086953163147E-001;5.359503177598296E-001;
7.737368684342171E+009;6.181923747062683E-001;4.263242791387165E-001;
7.741370685342671E+009;6.801304817199707E-001;3.032091957700663E-001;
7.745372686343172E+009;7.200573086738586E-001;1.726997927049671E-001;
7.749374687343672E+009;7.379798889160156E-001;3.670769912441624E-002;
7.753376688344172E+009;7.392292618751526E-001;-9.622189935623247E-002;
7.757378689344672E+009;7.143529653549194E-001;-2.235216485341592E-001;
7.761380690345173E+009;6.727613210678101E-001;-3.445056287276316E-001;
7.765382691345673E+009;6.098544001579285E-001;-4.525634420600523E-001;
7.769384692346173E+009;5.344337821006775E-001;-5.488351966410492E-001;
7.773386693346674E+009;4.471276998519898E-001;-6.319046890457072E-001;
7.777388694347174E+009;3.507452905178070E-001;-6.981180126630517E-001;
7.781390695347673E+009;2.509342133998871E-001;-7.509424981989664E-001;
7.785392696348174E+009;1.433248966932297E-001;-7.874047651725858E-001;
7.789394697348675E+009;3.301384299993515E-002;-8.079523563771390E-001;
7.793396698349175E+009;-7.990814000368118E-002;-8.123355590518201E-001;
7.797398699349674E+009;-1.928530782461166E-001;-8.012142307414460E-001;
7.801400700350175E+009;-3.006069362163544E-001;-7.732395862591934E-001;
7.805402701350676E+009;-4.041706323623657E-001;-7.285721365712040E-001;
7.809404702351175E+009;-5.024467110633850E-001;-6.732635480862758E-001;
7.813406703351676E+009;-5.901401638984680E-001;-6.014403379132307E-001;
7.817408704352177E+009;-6.674974560737610E-001;-5.177296779656831E-001;
7.821410705352676E+009;-7.341459989547730E-001;-4.250574412094978E-001;
7.825412706353176E+009;-7.837268114089966E-001;-3.193588712024117E-001;
7.829414707353677E+009;-8.190863728523254E-001;-2.058387256914157E-001;
7.833416708354178E+009;-8.367859125137329E-001;-8.792133283826470E-002;
7.837418709354677E+009;-8.385786414146423E-001;3.078823111243974E-002;
7.841420710355177E+009;-8.241017460823059E-001;1.542321122354041E-001;
7.845422711355679E+009;-7.864430546760559E-001;2.724086562458363E-001;
7.849424712356178E+009;-7.357800006866455E-001;3.821767609960442E-001;
7.853426713356678E+009;-6.617915630340576E-001;4.892411792341719E-001;
7.857428714357179E+009;-5.757767558097839E-001;5.824928218004053E-001;
7.861430715357679E+009;-4.729630947113037E-001;6.601427517348116E-001;
7.865432716358179E+009;-3.614832460880280E-001;7.202238436572552E-001;
7.869434717358679E+009;-2.371479719877243E-001;7.645975926900107E-001;
7.873436718359180E+009;-1.097308546304703E-001;7.880466978750869E-001;
7.877438719359680E+009;2.164738811552525E-002;7.870586306798529E-001;
7.881440720360180E+009;1.518793553113937E-001;7.712927527878429E-001;
7.885442721360681E+009;2.805007398128510E-001;7.298408031021582E-001;
7.889444722361181E+009;3.954892158508301E-001;6.720696491935755E-001;
7.893446723361681E+009;5.008952021598816E-001;5.893336067607664E-001;
7.897448724362181E+009;5.921316146850586E-001;4.926199967661032E-001;
7.901450725362681E+009;6.660577654838562E-001;3.811992211589038E-001;
7.905452726363182E+009;7.198481559753418E-001;2.617404831752411E-001;
7.909454727363682E+009;7.526066899299622E-001;1.309522599750886E-001;
7.913456728364182E+009;7.605133652687073E-001;1.635312057601618E-003;
7.917458729364682E+009;7.496696114540100E-001;-1.307047948990718E-001;
7.921460730365183E+009;7.150079011917114E-001;-2.571086813446455E-001;
7.925462731365683E+009;6.634558439254761E-001;-3.757979536203174E-001;
7.929464732366183E+009;5.906366705894470E-001;-4.843100125032802E-001;
7.933466733366684E+009;5.008734464645386E-001;-5.769590225052180E-001;
7.937468734367184E+009;4.023777246475220E-001;-6.519599239708394E-001;
7.941470735367683E+009;2.921884059906006E-001;-7.101076790589143E-001;
7.945472736368184E+009;1.788020730018616E-001;-7.538154022790088E-001;
7.949474737368685E+009;5.930965393781662E-002;-7.765250076472382E-001;
7.953476738369185E+009;-5.736942961812019E-002;-7.822360535400496E-001;
7.957478739369684E+009;-1.788782179355621E-001;-7.725547029795912E-001;
7.961480740370185E+009;-2.884683609008789E-001;-7.431841474446308E-001;
7.965482741370686E+009;-3.945994079113007E-001;-7.033695634196966E-001;
7.969484742371185E+009;-4.941983520984650E-001;-6.446652926849047E-001;
7.973486743371686E+009;-5.818412899971008E-001;-5.763408135110263E-001;
7.977488744372187E+009;-6.589157581329346E-001;-4.963240546960852E-001;
7.981490745372686E+009;-7.230638265609741E-001;-4.076610990645601E-001;
7.985492746373186E+009;-7.782124280929565E-001;-3.119307692800014E-001;
7.989494747373687E+009;-8.153598308563232E-001;-2.056182823976536E-001;
7.993496748374188E+009;-8.401873111724854E-001;-9.453220002033796E-002;
7.997498749374687E+009;-8.490795493125916E-001;1.517035196056980E-002;
8.001500750375187E+009;-8.418896198272705E-001;1.310961253168324E-001;
8.005502751375689E+009;-8.173060417175293E-001;2.421203311755819E-001;
8.009504752376188E+009;-7.733683586120606E-001;3.544952795420598E-001;
8.013506753376688E+009;-7.143288254737854E-001;4.599618669703269E-001;
8.017508754377189E+009;-6.373613476753235E-001;5.538713183849606E-001;
8.021510755377689E+009;-5.437010526657105E-001;6.391516816076081E-001;
8.025512756378189E+009;-4.372410476207733E-001;7.079457223453179E-001;
8.029514757378689E+009;-3.186982274055481E-001;7.591792215901404E-001;
8.033516758379190E+009;-1.888891905546188E-001;7.926997497679599E-001;
8.037518759379690E+009;-5.426258593797684E-002;8.017697190747266E-001;
8.041520760380190E+009;8.051187545061112E-002;7.894294109908407E-001;
8.045522761380691E+009;2.116405814886093E-001;7.525368251939951E-001;
8.049524762381191E+009;3.388276398181915E-001;6.927117042283980E-001;
8.053526763381691E+009;4.511937797069550E-001;6.121309845201581E-001;
8.057528764382191E+009;5.499039292335510E-001;5.177776195425522E-001;
8.061530765382691E+009;6.290693283081055E-001;4.053316711829582E-001;
8.065532766383192E+009;6.876913309097290E-001;2.830070078816128E-001;
8.069534767383692E+009;7.264054417610169E-001;1.533551015556842E-001;
8.073536768384192E+009;7.393100857734680E-001;2.161706854091719E-002;
8.077538769384692E+009;7.335552573204041E-001;-1.068263506794580E-001;
8.081540770385193E+009;7.093951106071472E-001;-2.319374749574279E-001;
8.085542771385693E+009;6.666865348815918E-001;-3.519820769548965E-001;
8.089544772386193E+009;6.029404401779175E-001;-4.573262157675723E-001;
8.093546773386694E+009;5.306633114814758E-001;-5.511887722278235E-001;
8.097548774387194E+009;4.415971338748932E-001;-6.317720163962534E-001;
8.101550775387693E+009;3.430699110031128E-001;-6.999115282361492E-001;
8.105552776388194E+009;2.382864356040955E-001;-7.503986206763804E-001;
8.109554777388695E+009;1.285924166440964E-001;-7.832484022133641E-001;
8.113556778389195E+009;1.525938976556063E-002;-8.009373754033528E-001;
8.117558779389694E+009;-9.907060861587524E-002;-8.018526271172636E-001;
8.121560780390195E+009;-2.121887505054474E-001;-7.852894241011196E-001;
8.125562781390696E+009;-3.242530226707459E-001;-7.528885436092646E-001;
8.129564782391195E+009;-4.263878464698792E-001;-7.031170021494685E-001;
8.133566783391696E+009;-5.211626291275024E-001;-6.411454858635004E-001;
8.137568784392197E+009;-6.063759326934815E-001;-5.604641863847865E-001;
8.141570785392696E+009;-6.828260421752930E-001;-4.714483275979640E-001;
8.145572786393196E+009;-7.403029203414917E-001;-3.700009244699261E-001;
8.149574787393697E+009;-7.850898504257202E-001;-2.611615496612501E-001;
8.153576788394198E+009;-8.148379921913147E-001;-1.451063324168605E-001;
8.157578789394697E+009;-8.251891136169434E-001;-2.539436515971073E-002;
8.161580790395197E+009;-8.205111622810364E-001;9.336312524809920E-002;
8.165582791395699E+009;-7.936727404594421E-001;2.116020784822985E-001;
8.169584792396198E+009;-7.512065768241882E-001;3.297438283442395E-001;
