freq[Hz];re:Trc1_S22;im:Trc1_S22;
5.532266133066533E+009;4.583616182208061E-002;-8.500417531110005E-001;
5.536268134067034E+009;-1.024824008345604E-001;-8.357393000783310E-001;
5.540270135067534E+009;-2.583274245262146E-001;-7.961050001841418E-001;
5.544272136068034E+009;-3.996252715587616E-001;-7.257230787767952E-001;
5.548274137068534E+009;-5.259103178977966E-001;-6.251794226538587E-001;
5.552276138069035E+009;-6.390326023101807E-001;-4.995917991062823E-001;
5.556278139069534E+009;-7.234758138656616E-001;-3.526838898786322E-001;
5.560280140070035E+009;-7.719017863273621E-001;-1.814564434155761E-001;
5.564282141070536E+009;-7.897220253944397E-001;-2.221898797126765E-002;
5.568284142071035E+009;-7.759341597557068E-001;1.438893823864260E-001;
5.572286143071536E+009;-7.303047180175781E-001;3.024852704369578E-001;
5.576288144072036E+009;-6.551356911659241E-001;4.472717454561526E-001;
5.580290145072537E+009;-5.611943006515503E-001;5.648872048418203E-001;
5.584292146073036E+009;-4.483675658702850E-001;6.650161709869844E-001;
5.588294147073537E+009;-3.270672559738159E-001;7.421247152479109E-001;
5.592296148074038E+009;-2.013481706380844E-001;7.923719049235092E-001;
5.596298149074537E+009;-7.157676666975021E-002;8.237786494488596E-001;
5.600300150075037E+009;6.113559380173683E-002;8.292486349797852E-001;
5.604302151075538E+009;1.807785183191299E-001;8.181502565950617E-001;
5.608304152076038E+009;2.922968566417694E-001;7.934398051332118E-001;
5.612306153076538E+009;4.007418751716614E-001;7.545830487039724E-001;
5.616308154077039E+009;4.992833435535431E-001;7.011326579867109E-001;
5.620310155077539E+009;5.854349732398987E-001;6.342557606304365E-001;
5.624312156078039E+009;6.588608622550964E-001;5.613593668695354E-001;
5.628314157078539E+009;7.250201702117920E-001;4.803393633275142E-001;
5.632316158079040E+009;7.785776257514954E-001;3.936758932310845E-001;
5.636318159079540E+009;8.174566626548767E-001;3.027098576248036E-001;
5.640320160080040E+009;8.492928743362427E-001;2.077580467812155E-001;
5.644322161080541E+009;8.650565743446350E-001;1.142291950247120E-001;
5.648324162081040E+009;8.713989257812500E-001;1.559882556204250E-002;
5.652326163081541E+009;8.730828166007996E-001;-8.542983415279337E-002;
5.656328164082041E+009;8.535717725753784E-001;-1.829499580593354E-001;
5.660330165082542E+009;8.229812383651733E-001;-2.822029733850893E-001;
5.664332166083041E+009;7.779687047004700E-001;-3.776498842612141E-001;
5.668334167083542E+009;7.285560965538025E-001;-4.656300861628270E-001;
5.672336168084042E+009;6.596603393554688E-001;-5.552463212155278E-001;
5.676338169084542E+009;5.821834802627564E-001;-6.327317926943555E-001;
5.680340170085043E+009;4.833219051361084E-001;-7.031383061638468E-001;
5.684342171085543E+009;3.698900938034058E-001;-7.558555979344865E-001;
5.688344172086043E+009;2.533497512340546E-001;-7.994102495135296E-001;
5.692346173086543E+009;1.248014047741890E-001;-8.243874071381045E-001;
5.696348174087044E+009;-1.481258310377598E-002;-8.273989747313822E-001;
5.700350175087544E+009;-1.601675152778626E-001;-8.142683682267585E-001;
5.704352176088044E+009;-3.067342936992645E-001;-7.660270212193986E-001;
5.708354177088544E+009;-4.438094496726990E-001;-6.871942631329501E-001;
5.712356178089045E+009;-5.663753747940064E-001;-5.796203020826913E-001;
5.716358179089544E+009;-6.743139028549194E-001;-4.453359824076527E-001;
5.720360180090045E+009;-7.504317760467529E-001;-2.951489880878782E-001;
5.724362181090546E+009;-7.952841520309448E-001;-1.228432693383764E-001;
5.728364182091045E+009;-7.991878986358643E-001;5.340917175239046E-002;
5.732366183091546E+009;-7.663216590881348E-001;2.265355351045125E-001;
5.736368184092046E+009;-7.042315602302551E-001;3.856333111416795E-001;
5.740370185092547E+009;-6.151025295257568E-001;5.244092777975561E-001;
5.744372186093046E+009;-4.957513809204102E-001;6.352093162313024E-001;
5.748374187093547E+009;-3.705033659934998E-001;7.214297584470467E-001;
5.752376188094048E+009;-2.304496914148331E-001;7.827963816199175E-001;
5.756378189094547E+009;-9.869517385959625E-002;8.133143455336168E-001;
5.760380190095047E+009;4.132094979286194E-002;8.178750976958377E-001;
5.764382191095548E+009;1.640646159648895E-001;8.139029361886141E-001;
5.768384192096048E+009;2.813430130481720E-001;7.779272892589993E-001;
5.772386193096548E+009;3.956857919692993E-001;7.332811543511358E-001;
5.776388194097049E+009;4.891241788864136E-001;6.748760332925670E-001;
5.780390195097549E+009;5.762113332748413E-001;6.073817638950549E-001;
5.784392196098049E+009;6.439484953880310E-001;5.329788900300432E-001;
5.788394197098549E+009;7.078952193260193E-001;4.533109268026546E-001;
5.792396198099050E+009;7.552914023399353E-001;3.727905519138152E-001;
5.796398199099550E+009;7.989264726638794E-001;2.802552191808670E-001;
5.800400200100050E+009;8.313911557197571E-001;1.913787546033629E-001;
5.804402201100551E+009;8.512585163116455E-001;9.962129919413360E-002;
5.808404202101050E+009;8.553826212882996E-001;4.091107617314982E-003;
5.812406203101551E+009;8.487662672996521E-001;-8.944722007467104E-002;
5.816408204102051E+009;8.393248319625855E-001;-1.869145174076534E-001;
5.820410205102552E+009;8.110634088516235E-001;-2.791961978542654E-001;
5.824412206103051E+009;7.749549150466919E-001;-3.760270223193708E-001;
5.828414207103552E+009;7.304983139038086E-001;-4.646582834064342E-001;
5.832416208104052E+009;6.656154394149780E-001;-5.504676185433509E-001;
5.836418209104552E+009;5.949166417121887E-001;-6.293569443261476E-001;
5.840420210105053E+009;5.079625844955444E-001;-7.020880910937281E-001;
5.844422211105553E+009;4.087759554386139E-001;-7.607988948858063E-001;
5.848424212106053E+009;2.999120950698853E-001;-8.111154400840032E-001;
5.852426213106553E+009;1.746086329221726E-001;-8.434603699480932E-001;
5.856428214107054E+009;4.145139083266258E-002;-8.624069032874661E-001;
5.860430215107554E+009;-1.000582277774811E-001;-8.535901023063579E-001;
5.864432216108054E+009;-2.361150979995728E-001;-8.143485943907820E-001;
5.868434217108554E+009;-3.810135424137116E-001;-7.548204277805523E-001;
5.872436218109055E+009;-5.116348266601563E-001;-6.629102533928549E-001;
5.876438219109554E+009;-6.204847693443298E-001;-5.405428979851293E-001;
5.880440220110055E+009;-7.119187116622925E-001;-4.025334815291275E-001;
5.884442221110556E+009;-7.731156349182129E-001;-2.442416334150268E-001;
5.888444222111055E+009;-8.018345236778259E-001;-6.839996700676644E-002;
5.892446223111556E+009;-7.951612472534180E-001;1.006585773229016E-001;
5.896448224112056E+009;-7.423245906829834E-001;2.671970656552021E-001;
5.900450225112557E+009;-6.709628105163574E-001;4.144829697908372E-001;
5.904452226113056E+009;-5.621116757392883E-001;5.443607004898051E-001;
5.908454227113557E+009;-4.469268918037415E-001;6.494236960395721E-001;
5.912456228114058E+009;-3.092504441738129E-001;7.259341382593484E-001;
5.916458229114557E+009;-1.708942204713821E-001;7.796987487797873E-001;
5.920460230115058E+009;-3.028753958642483E-002;7.993104582059178E-001;
5.924462231115558E+009;1.036006435751915E-001;7.984475157222579E-001;
5.928464232116058E+009;2.342184484004974E-001;7.779386572550614E-001;
5.932466233116558E+009;3.544042706489563E-001;7.411002556205790E-001;
5.936468234117059E+009;4.637609422206879E-001;6.851757777465668E-001;
5.940470235117559E+009;5.561068058013916E-001;6.213353684472089E-001;
5.944472236118059E+009;6.394875645637512E-001;5.403777765562073E-001;
5.948474237118559E+009;7.146119475364685E-001;4.598959814863100E-001;
5.952476238119060E+009;7.700191736221314E-001;3.718484782599061E-001;
5.956478239119560E+009;8.105987906455994E-001;2.779477928272496E-001;
5.960480240120060E+009;8.434006571769714E-001;1.798935272061499E-001;
5.964482241120561E+009;8.617037534713745E-001;8.326670449587675E-002;
5.968484242121060E+009;8.681039214134216E-001;-1.379123401938717E-002;
5.972486243121561E+009;8.649198412895203E-001;-1.155209904699281E-001;
5.976488244122061E+009;8.497421145439148E-001;-2.101901541139140E-001;
5.980490245122562E+009;8.201879262924194E-001;-3.032682477121563E-001;
5.984492246123061E+009;7.848315834999085E-001;-3.904954497172464E-001;
5.988494247123562E+009;7.352243661880493E-001;-4.746143865071680E-001;
5.992496248124062E+009;6.760537028312683E-001;-5.614082331678599E-001;
5.996498249124562E+009;6.044312119483948E-001;-6.380497614620424E-001;
6.000500250125063E+009;5.269793868064880E-001;-7.032803101306681E-001;
6.004502251125563E+009;4.308639764785767E-001;-7.589158034701579E-001;
6.008504252126063E+009;3.277945518493652E-001;-8.017624916794682E-001;
6.012506253126563E+009;2.158793509006500E-001;-8.374840360048537E-001;
6.016508254127064E+009;9.202202409505844E-002;-8.562696467755711E-001;
6.020510255127564E+009;-3.639292344450951E-002;-8.506295477468454E-001;
6.024512256128064E+009;-1.643583774566650E-001;-8.335484130184738E-001;
6.028514257128564E+009;-2.966298758983612E-001;-7.863347492502018E-001;
6.032516258129065E+009;-4.268348515033722E-001;-7.136383136490753E-001;
6.036518259129564E+009;-5.411489009857178E-001;-6.187549044020057E-001;
6.040520260130065E+009;-6.417654156684876E-001;-4.987768092298566E-001;
6.044522261130566E+009;-7.245305180549622E-001;-3.543641657688168E-001;
6.048524262131065E+009;-7.731884121894836E-001;-1.919486033947628E-001;
6.052526263131566E+009;-7.924073934555054E-001;-2.455325147399996E-002;
6.056528264132066E+009;-7.748191356658936E-001;1.501321328039857E-001;
6.060530265132567E+009;-7.231746315956116E-001;3.137882428925053E-001;
6.064532266133066E+009;-6.359839439392090E-001;4.649595372080111E-001;
6.068534267133567E+009;-5.219293832778931E-001;5.955374857400509E-001;
6.072536268134068E+009;-3.824911415576935E-001;6.898882646124539E-001;
6.076538269134567E+009;-2.375235706567764E-001;7.587502036322710E-001;
6.080540270135067E+009;-8.805222064256668E-002;7.951978875722987E-001;
6.084542271135568E+009;5.553336441516876E-002;8.033770525210110E-001;
6.088544272136068E+009;1.989474743604660E-001;7.858677841826646E-001;
6.092546273136568E+009;3.274462521076202E-001;7.501424857202744E-001;
6.096548274137069E+009;4.456466734409332E-001;6.923413196644970E-001;
6.100550275137569E+009;5.417000651359558E-001;6.209361935413817E-001;
6.104552276138069E+009;6.305836439132690E-001;5.441753773666319E-001;
6.108554277138569E+009;6.974453330039978E-001;4.578813022098579E-001;
6.112556278139070E+009;7.571998834609985E-001;3.679576228598060E-001;
6.116558279139570E+009;7.988393306732178E-001;2.740851102759892E-001;
6.120560280140070E+009;8.313921093940735E-001;1.752858623851804E-001;
6.124562281140571E+009;8.481877446174622E-001;8.025953112269429E-002;
6.128564282141070E+009;8.518580198287964E-001;-1.766088637323152E-002;
6.132566283141571E+009;8.503994941711426E-001;-1.133809911059158E-001;
6.136568284142071E+009;8.360565304756165E-001;-2.081225595961674E-001;
6.140570285142571E+009;8.094330430030823E-001;-2.984427459175565E-001;
6.144572286143072E+009;7.714895009994507E-001;-3.872480043557627E-001;
6.148574287143572E+009;7.238634228706360E-001;-4.716548174699203E-001;
6.152576288144072E+009;6.719506382942200E-001;-5.509116283298658E-001;
6.156578289144572E+009;6.055029034614563E-001;-6.219033194314727E-001;
6.160580290145073E+009;5.275738239288330E-001;-6.876068788813649E-001;
6.164582291145573E+009;4.404752254486084E-001;-7.471532989766452E-001;
6.168584292146073E+009;3.418355286121368E-001;-7.979696207624106E-001;
6.172586293146573E+009;2.353139817714691E-001;-8.334534665224019E-001;
6.176588294147074E+009;1.221851855516434E-001;-8.522634232056000E-001;
6.180590295147574E+009;-1.240329584106803E-003;-8.599047710860465E-001;
6.184592296148074E+009;-1.246470138430595E-001;-8.497221007600893E-001;
6.188594297148575E+009;-2.567266523838043E-001;-8.120834581141697E-001;
6.192596298149075E+009;-3.861370980739594E-001;-7.561732625609071E-001;
6.196598299149574E+009;-5.064500570297241E-001;-6.759412574298953E-001;
6.200600300150075E+009;-6.131283044815064E-001;-5.648182391117673E-001;
6.204602301150576E+009;-6.998174786567688E-001;-4.337047256194332E-001;
6.208604302151075E+009;-7.654653787612915E-001;-2.848858330118975E-001;
6.212606303151576E+009;-7.999187707901001E-001;-1.230883602598660E-001;
6.216608304152076E+009;-8.057642579078674E-001;5.296032078644269E-002;
6.220610305152576E+009;-7.678044438362122E-001;2.240840655847565E-001;
6.224612306153076E+009;-6.960390210151672E-001;3.794329417594443E-001;
6.228614307153577E+009;-5.952925086021423E-001;5.143258054975703E-001;
6.232616308154078E+009;-4.687751233577728E-001;6.306883828490807E-001;
6.236618309154577E+009;-3.302204012870789E-001;7.168072795691423E-001;
6.240620310155077E+009;-1.836656779050827E-001;7.646880723522909E-001;
6.244622311155578E+009;-2.642451599240303E-002;7.868996208579392E-001;
6.248624312156078E+009;1.186044663190842E-001;7.844886456765881E-001;
6.252626313156578E+009;2.544639408588409E-001;7.568540013270890E-001;
6.256628314157079E+009;3.825494349002838E-001;7.079652302167038E-001;
6.260630315157579E+009;4.902702867984772E-001;6.456131283048683E-001;
6.264632316158079E+009;5.823113918304443E-001;5.702876141482218E-001;
6.268634317158579E+009;6.667374968528748E-001;4.840254610142617E-001;
6.272636318159080E+009;7.314730286598206E-001;3.904161600910324E-001;
6.276638319159580E+009;7.822617292404175E-001;2.947408121132709E-001;
6.280640320160080E+009;8.207222223281860E-001;1.953497743304133E-001;
6.284642321160581E+009;8.396731019020081E-001;8.763929923844589E-002;
6.288644322161080E+009;8.488977551460266E-001;-1.080023606636731E-002;
6.292646323161581E+009;8.470613956451416E-001;-1.074278269811401E-001;
6.296648324162081E+009;8.348596692085266E-001;-2.084614796164664E-001;
6.300650325162581E+009;8.059694170951843E-001;-3.028184000515206E-001;
6.304652326163082E+009;7.745739221572876E-001;-3.895492755253025E-001;
6.308654327163582E+009;7.267028689384460E-001;-4.816821172650559E-001;
6.312656328164082E+009;6.712341308593750E-001;-5.575974248785992E-001;
6.316658329164582E+009;6.075152158737183E-001;-6.284253343153230E-001;
6.320660330165083E+009;5.335033535957336E-001;-6.923866434363326E-001;
6.324662331165583E+009;4.497336447238922E-001;-7.518118885804959E-001;
6.328664332166083E+009;3.565241694450378E-001;-8.037562826766295E-001;
6.332666333166583E+009;2.522238492965698E-001;-8.356420192919425E-001;
6.336668334167084E+009;1.478956192731857E-001;-8.600671841744000E-001;
6.340670335167584E+009;3.167918324470520E-002;-8.697157392426392E-001;
6.344672336168084E+009;-8.745263516902924E-002;-8.602853695809853E-001;
6.348674337168585E+009;-2.019063234329224E-001;-8.380759342383064E-001;
6.352676338169085E+009;-3.263272643089294E-001;-7.877159640940493E-001;
6.356678339169584E+009;-4.467895627021790E-001;-7.211302499793277E-001;
6.360680340170085E+009;-5.480905771255493E-001;-6.358647038693831E-001;
6.364682341170586E+009;-6.508690118789673E-001;-5.218643009234153E-001;
6.368684342171085E+009;-7.217569947242737E-001;-3.844057755787236E-001;
6.372686343171586E+009;-7.801698446273804E-001;-2.340110822938624E-001;
6.376688344172086E+009;-8.030408024787903E-001;-6.856470221798783E-002;
6.380690345172586E+009;-7.943296432495117E-001;9.536802209154013E-002;
6.384692346173086E+009;-7.463086843490601E-001;2.637713077520462E-001;
6.388694347173587E+009;-6.621465682983398E-001;4.168122357103072E-001;
6.392696348174088E+009;-5.521991252899170E-001;5.550739578820462E-001;
6.396698349174587E+009;-4.184430837631226E-001;6.600604773996746E-001;
6.400700350175087E+009;-2.623947560787201E-001;7.325614571187369E-001;
6.404702351175588E+009;-1.077508330345154E-001;7.738085480048268E-001;
6.408704352176088E+009;5.593499541282654E-002;7.921103252927995E-001;
6.412706353176588E+009;2.000225931406021E-001;7.660848989844633E-001;
6.416708354177089E+009;3.431692421436310E-001;7.209650563543849E-001;
6.420710355177589E+009;4.667169749736786E-001;6.562949422931758E-001;
6.424712356178089E+009;5.691576004028320E-001;5.788900241406191E-001;
6.428714357178589E+009;6.550768613815308E-001;4.874242264355821E-001;
6.432716358179090E+009;7.253460884094238E-001;3.913577009133972E-001;
6.436718359179590E+009;7.767445445060730E-001;2.943190204540889E-001;
6.440720360180090E+009;8.129799365997315E-001;1.881751061154596E-001;
6.444722361180591E+009;8.357079625129700E-001;8.479783134308425E-002;
6.448724362181090E+009;8.428292274475098E-001;-1.840881024705206E-002;
6.452726363181591E+009;8.418884873390198E-001;-1.187630648481035E-001;
6.456728364182091E+009;8.280524611473084E-001;-2.119116228191966E-001;
6.460730365182591E+009;8.056938648223877E-001;-3.064694827645910E-001;
6.464732366183092E+009;7.666721343994141E-001;-3.905501501933257E-001;
6.468734367183592E+009;7.233243584632874E-001;-4.745789689171872E-001;
6.472736368184092E+009;6.674197316169739E-001;-5.551309946210393E-001;
6.476738369184592E+009;6.039800047874451E-001;-6.218013308738534E-001;
6.480740370185093E+009;5.349617600440979E-001;-6.850713665118062E-001;
6.484742371185593E+009;4.607034921646118E-001;-7.423262548397748E-001;
6.488744372186093E+009;3.732878565788269E-001;-7.890259337005905E-001;
6.492746373186593E+009;2.732723653316498E-001;-8.249479448512169E-001;
6.496748374187094E+009;1.775781065225601E-001;-8.509938299814746E-001;
6.500750375187594E+009;6.729819625616074E-002;-8.662100988737586E-001;
6.504752376188094E+009;-4.321851953864098E-002;-8.664876086100342E-001;
6.508754377188595E+009;-1.609596908092499E-001;-8.522064316251350E-001;
6.512756378189095E+009;-2.744509279727936E-001;-8.148622392969562E-001;
6.516758379189594E+009;-3.925978541374207E-001;-7.584484776613398E-001;
6.520760380190095E+009;-5.069465637207031E-001;-6.867909922346088E-001;
6.524762381190596E+009;-6.064335107803345E-001;-5.905346718551879E-001;
6.528764382191095E+009;-6.967400312423706E-001;-4.611429172540924E-001;
6.532766383191596E+009;-7.614532113075256E-001;-3.252946077636784E-001;
6.536768384192096E+009;-8.014907836914063E-001;-1.686874701198728E-001;
6.540770385192596E+009;-8.098247647285461E-001;-1.540715101804317E-003;
6.544772386193096E+009;-7.817792892456055E-001;1.707396062544881E-001;
6.548774387193597E+009;-7.170614600181580E-001;3.260862788275557E-001;
6.552776388194098E+009;-6.165060400962830E-001;4.786298012225524E-001;
6.556778389194597E+009;-4.933038055896759E-001;6.006687109682344E-001;
6.560780390195097E+009;-3.533089160919190E-001;6.905152179300806E-001;
6.564782391195598E+009;-1.954634934663773E-001;7.462412605485826E-001;
6.568784392196098E+009;-3.600992634892464E-002;7.794510561381534E-001;
6.572786393196598E+009;1.233478486537933E-001;7.698711937339025E-001;
6.576788394197099E+009;2.709784507751465E-001;7.370180993642168E-001;
6.580790395197599E+009;4.036272466182709E-001;6.801324129256261E-001;
6.584792396198099E+009;5.138965249061585E-001;6.050487557915883E-001;
6.588794397198599E+009;6.150393486022949E-001;5.189229326464819E-001;
6.592796398199100E+009;6.970595121383667E-001;4.241072683894743E-001;
