freq[Hz];re:Trc1_S11;im:Trc1_S11;
6.686043021510756E+009;-6.421518325805664E-001;-5.572395152825460E-001;
6.687043521760881E+009;-6.606272459030151E-001;-5.301651038835318E-001;
6.688044022011005E+009;-6.815979480743408E-001;-5.091796065946261E-001;
6.689044522261130E+009;-7.005149722099304E-001;-4.814813979529772E-001;
6.690045022511255E+009;-7.171021103858948E-001;-4.548413665395345E-001;
6.691045522761381E+009;-7.323575019836426E-001;-4.303631274343121E-001;
6.692046023011506E+009;-7.470771670341492E-001;-4.038786372056240E-001;
6.693046523261631E+009;-7.620521187782288E-001;-3.730141257313689E-001;
6.694047023511756E+009;-7.728714346885681E-001;-3.435227144494373E-001;
6.695047523761881E+009;-7.845440506935120E-001;-3.148048998353808E-001;
6.696048024012006E+009;-7.987351417541504E-001;-2.868880930815796E-001;
6.697048524262131E+009;-8.095542192459106E-001;-2.570014421111435E-001;
6.698049024512256E+009;-8.186917901039124E-001;-2.226217484461869E-001;
6.699049524762382E+009;-8.235061764717102E-001;-1.933058254187772E-001;
6.700050025012507E+009;-8.294695615768433E-001;-1.630526707620568E-001;
6.701050525262631E+009;-8.352899551391602E-001;-1.298690485115935E-001;
6.702051025512756E+009;-8.366761207580566E-001;-1.007864674995583E-001;
6.703051525762881E+009;-8.408321142196655E-001;-6.464650780759444E-002;
6.704052026013006E+009;-8.411793112754822E-001;-3.188808063156430E-002;
6.705052526263131E+009;-8.425818085670471E-001;-1.702009384668572E-003;
6.706053026513257E+009;-8.419495820999146E-001;3.261953583016208E-002;
6.707053526763382E+009;-8.376297950744629E-001;6.577955450131445E-002;
6.708054027013507E+009;-8.353167772293091E-001;9.807299178449444E-002;
6.709054527263632E+009;-8.309088945388794E-001;1.286270192934557E-001;
6.710055027513757E+009;-8.253085613250732E-001;1.624887971873157E-001;
6.711055527763882E+009;-8.149203658103943E-001;1.910215115162656E-001;
6.712056028014007E+009;-8.052989244461060E-001;2.220476954655117E-001;
6.713056528264133E+009;-7.962653040885925E-001;2.570303896281004E-001;
6.714057028514257E+009;-7.820789813995361E-001;2.891393535041300E-001;
6.715057528764382E+009;-7.696105837821960E-001;3.182187854544427E-001;
6.716058029014507E+009;-7.564039826393127E-001;3.477795682395585E-001;
6.717058529264632E+009;-7.433813810348511E-001;3.768745722823533E-001;
6.718059029514757E+009;-7.255165576934815E-001;4.088040644470445E-001;
6.719059529764882E+009;-7.071253657341003E-001;4.338556767596234E-001;
6.720060030015008E+009;-6.896237730979919E-001;4.613282189132680E-001;
6.721060530265133E+009;-6.652486324310303E-001;4.897445522623988E-001;
6.722061030515258E+009;-6.442452073097229E-001;5.176436113607004E-001;
6.723061530765383E+009;-6.232008337974548E-001;5.401003485932852E-001;
6.724062031015508E+009;-6.008959412574768E-001;5.660746269468860E-001;
6.725062531265633E+009;-5.730544328689575E-001;5.904886751692380E-001;
6.726063031515758E+009;-5.505104064941406E-001;6.135505667843922E-001;
6.727063531765883E+009;-5.210241675376892E-001;6.350610940965504E-001;
6.728064032016008E+009;-4.929807484149933E-001;6.503684845050370E-001;
6.729064532266133E+009;-4.649944007396698E-001;6.723083120951634E-001;
6.730065032516258E+009;-4.375257492065430E-001;6.911553684761568E-001;
6.731065532766383E+009;-4.067399799823761E-001;7.069373068854644E-001;
6.732066033016508E+009;-3.747004568576813E-001;7.230494598999878E-001;
6.733066533266633E+009;-3.466774523258209E-001;7.354694310660931E-001;
6.734067033516758E+009;-3.124436736106873E-001;7.477240916991730E-001;
6.735067533766884E+009;-2.787445485591888E-001;7.592574905420915E-001;
6.736068034017009E+009;-2.447458505630493E-001;7.674410612613423E-001;
6.737068534267134E+009;-2.117948681116104E-001;7.761305020077407E-001;
6.738069034517259E+009;-1.774023473262787E-001;7.835738273893929E-001;
6.739069534767384E+009;-1.474713534116745E-001;7.913769490902840E-001;
6.740070035017509E+009;-1.106083616614342E-001;7.915705459605185E-001;
6.741070535267633E+009;-7.734486460685730E-002;7.959334368580937E-001;
6.742071035517759E+009;-4.372835531830788E-002;7.980078289778415E-001;
6.743071535767884E+009;-8.349976502358913E-003;7.967860085998351E-001;
6.744072036018009E+009;2.595988661050797E-002;7.951097468417221E-001;
6.745072536268134E+009;6.216359883546829E-002;7.930172397110128E-001;
6.746073036518259E+009;9.368602186441422E-002;7.884736396237944E-001;
6.747073536768384E+009;1.287049651145935E-001;7.821334056364572E-001;
6.748074037018509E+009;1.608139425516129E-001;7.735584793965752E-001;
6.749074537268635E+009;1.957260817289352E-001;7.607700373509414E-001;
6.750075037518760E+009;2.304747402667999E-001;7.522868071665364E-001;
6.751075537768885E+009;2.608552873134613E-001;7.406209084562236E-001;
6.752076038019010E+009;2.917678058147430E-001;7.268647577616545E-001;
6.753076538269135E+009;3.236307799816132E-001;7.134076231693596E-001;
6.754077038519260E+009;3.540151715278626E-001;6.968030585146755E-001;
6.755077538769384E+009;3.839687407016754E-001;6.790501866199887E-001;
6.756078039019509E+009;4.104773402214050E-001;6.608574017569544E-001;
6.757078539269635E+009;4.395020604133606E-001;6.409842904195198E-001;
6.758079039519760E+009;4.656124711036682E-001;6.208696179925169E-001;
6.759079539769885E+009;4.932556748390198E-001;5.983507277159821E-001;
6.760080040020010E+009;5.195950865745544E-001;5.764370752684747E-001;
6.761080540270135E+009;5.421788692474365E-001;5.531224552165877E-001;
6.762081040520260E+009;5.657004714012146E-001;5.273065144767746E-001;
6.763081540770385E+009;5.878714323043823E-001;5.011780644979507E-001;
6.764082041020511E+009;6.085731983184815E-001;4.746880029036893E-001;
6.765082541270636E+009;6.273823976516724E-001;4.480492628335354E-001;
6.766083041520761E+009;6.472534537315369E-001;4.196475169518027E-001;
6.767083541770886E+009;6.659957170486450E-001;3.911245142636846E-001;
6.768084042021010E+009;6.799997687339783E-001;3.631427780263378E-001;
6.769084542271135E+009;6.953405737876892E-001;3.307451863003778E-001;
6.770085042521260E+009;7.092941403388977E-001;3.041248747999710E-001;
6.771085542771386E+009;7.207407951354981E-001;2.701905315343866E-001;
6.772086043021511E+009;7.313646674156189E-001;2.402405418147925E-001;
6.773086543271636E+009;7.425025105476379E-001;2.089649974640714E-001;
6.774087043521761E+009;7.511376738548279E-001;1.756677324649890E-001;
6.775087543771886E+009;7.570422887802124E-001;1.454058960989707E-001;
6.776088044022011E+009;7.616582512855530E-001;1.106205164260147E-001;
6.777088544272136E+009;7.681176662445068E-001;7.930961975411205E-002;
6.778089044522261E+009;7.706034183502197E-001;4.782693215410576E-002;
6.779089544772387E+009;7.748096585273743E-001;1.385586951042663E-002;
6.780090045022512E+009;7.721909284591675E-001;-1.840192024011171E-002;
6.781090545272636E+009;7.729936242103577E-001;-5.088635628670558E-002;
6.782091045522761E+009;7.709848284721375E-001;-8.288885776032136E-002;
6.783091545772886E+009;7.679730653762817E-001;-1.141775388600468E-001;
6.784092046023011E+009;7.632865309715271E-001;-1.469589363154185E-001;
6.785092546273136E+009;7.588399052619934E-001;-1.771737888630126E-001;
6.786093046523262E+009;7.515209317207336E-001;-2.100418906744964E-001;
6.787093546773387E+009;7.433626055717468E-001;-2.413240995302787E-001;
6.788094047023512E+009;7.337622046470642E-001;-2.724473863775495E-001;
6.789094547273637E+009;7.257952690124512E-001;-2.996593278496636E-001;
6.790095047523762E+009;7.121919393539429E-001;-3.299905109953067E-001;
6.791095547773887E+009;7.024317979812622E-001;-3.591638495451294E-001;
6.792096048024012E+009;6.888709664344788E-001;-3.872007128067634E-001;
6.793096548274138E+009;6.742755174636841E-001;-4.163610797851404E-001;
6.794097048524262E+009;6.597851514816284E-001;-4.400399220008551E-001;
6.795097548774387E+009;6.445270180702210E-001;-4.687260173485352E-001;
6.796098049024512E+009;6.260387897491455E-001;-4.945861222381479E-001;
6.797098549274637E+009;6.077010035514832E-001;-5.193562706535305E-001;
6.798099049524762E+009;5.878444910049439E-001;-5.443806834618216E-001;
6.799099549774887E+009;5.703080892562866E-001;-5.666759482512215E-001;
6.800100050025013E+009;5.465703010559082E-001;-5.870632961675456E-001;
6.801100550275138E+009;5.284222960472107E-001;-6.112886921913827E-001;
6.802101050525263E+009;5.055983662605286E-001;-6.314999936114357E-001;
6.803101550775388E+009;4.832888841629028E-001;-6.515324880987631E-001;
6.804102051025513E+009;4.604683220386505E-001;-6.707467677629307E-001;
6.805102551275638E+009;4.346278011798859E-001;-6.895375961283888E-001;
6.806103051525763E+009;4.101925492286682E-001;-7.063994427368036E-001;
6.807103551775888E+009;3.864966332912445E-001;-7.227870508893965E-001;
6.808104052026013E+009;3.610493838787079E-001;-7.389889224630063E-001;
6.809104552276138E+009;3.331067562103272E-001;-7.517192709841625E-001;
6.810105052526263E+009;3.078274726867676E-001;-7.666701832705332E-001;
6.811105552776388E+009;2.842641472816467E-001;-7.768415163120943E-001;
6.812106053026513E+009;2.564719319343567E-001;-7.903104563270844E-001;
6.813106553276638E+009;2.300464361906052E-001;-8.012078513591840E-001;
6.814107053526763E+009;2.007364481687546E-001;-8.106641918025913E-001;
6.815107553776889E+009;1.744762659072876E-001;-8.183594655539477E-001;
6.816108054027014E+009;1.465569734573364E-001;-8.225671166097986E-001;
6.817108554277139E+009;1.192495822906494E-001;-8.286935823667326E-001;
6.818109054527264E+009;8.795739710330963E-002;-8.361278304233976E-001;
6.819109554777389E+009;6.025861948728561E-002;-8.401032910769111E-001;
6.820110055027514E+009;3.074127808213234E-002;-8.423704661587608E-001;
6.821110555277638E+009;2.593968762084842E-003;-8.451680661990337E-001;
6.822111055527764E+009;-2.571354247629643E-002;-8.488335933185697E-001;
6.823111555777889E+009;-5.104866251349449E-002;-8.484017135798927E-001;
6.824112056028014E+009;-8.116471022367477E-002;-8.430563405023714E-001;
6.825112556278139E+009;-1.091855391860008E-001;-8.463898720218568E-001;
6.826113056528264E+009;-1.390921473503113E-001;-8.416921619079997E-001;
6.827113556778389E+009;-1.675141304731369E-001;-8.397509251743041E-001;
6.828114057028514E+009;-1.929786652326584E-001;-8.329330745774560E-001;
6.829114557278639E+009;-2.219136357307434E-001;-8.296130489749513E-001;
6.830115057528765E+009;-2.503814101219177E-001;-8.220806010909828E-001;
6.831115557778890E+009;-2.799264192581177E-001;-8.141530394287098E-001;
6.832116058029015E+009;-3.028242588043213E-001;-8.056461597236274E-001;
6.833116558279140E+009;-3.287664055824280E-001;-7.976623320569382E-001;
6.834117058529265E+009;-3.570247590541840E-001;-7.876073415522801E-001;
6.835117558779389E+009;-3.821274340152741E-001;-7.767745409096091E-001;
6.836118059029514E+009;-4.089844822883606E-001;-7.627126767185264E-001;
6.837118559279640E+009;-4.352825880050659E-001;-7.491436950611925E-001;
6.838119059529765E+009;-4.581778943538666E-001;-7.347685265492792E-001;
6.839119559779890E+009;-4.817794561386108E-001;-7.213657819690547E-001;
6.840120060030015E+009;-5.053929090499878E-001;-7.076170664155418E-001;
6.841120560280140E+009;-5.278665423393250E-001;-6.927243914469611E-001;
6.842121060530265E+009;-5.527224540710449E-001;-6.744082576193019E-001;
6.843121560780390E+009;-5.721880197525024E-001;-6.559090509951810E-001;
6.844122061030516E+009;-5.919823646545410E-001;-6.351668570838294E-001;
6.845122561280641E+009;-6.138741374015808E-001;-6.133473998674771E-001;
6.846123061530766E+009;-6.365967392921448E-001;-5.938220285128992E-001;
6.847123561780891E+009;-6.574790477752686E-001;-5.728605290458737E-001;
6.848124062031015E+009;-6.729072928428650E-001;-5.501591921249156E-001;
6.849124562281140E+009;-6.941220164299011E-001;-5.273573635675847E-001;
6.850125062531265E+009;-7.089270353317261E-001;-5.050539977768513E-001;
6.851125562781391E+009;-7.253826856613159E-001;-4.822611673968260E-001;
6.852126063031516E+009;-7.405956387519836E-001;-4.546156857863374E-001;
6.853126563281641E+009;-7.559736371040344E-001;-4.298830977988633E-001;
6.854127063531766E+009;-7.681634426116943E-001;-4.036679618784582E-001;
6.855127563781891E+009;-7.828282713890076E-001;-3.771213625226438E-001;
6.856128064032016E+009;-7.947320342063904E-001;-3.495159094659815E-001;
6.857128564282141E+009;-8.027192950248718E-001;-3.237961030258416E-001;
6.858129064532267E+009;-8.139608502388001E-001;-2.940250093898008E-001;
6.859129564782392E+009;-8.229772448539734E-001;-2.674966920035666E-001;
6.860130065032517E+009;-8.289912939071655E-001;-2.348426929556496E-001;
6.861130565282641E+009;-8.366534709930420E-001;-2.059112359723974E-001;
6.862131065532766E+009;-8.409872055053711E-001;-1.784245061347992E-001;
6.863131565782891E+009;-8.474992513656616E-001;-1.474524343480451E-001;
6.864132066033016E+009;-8.479832410812378E-001;-1.169053929099815E-001;
6.865132566283141E+009;-8.539792299270630E-001;-8.237542805850083E-002;
6.866133066533267E+009;-8.537593483924866E-001;-5.522778521853836E-002;
6.867133566783392E+009;-8.530488014221191E-001;-2.178440935277071E-002;
6.868134067033517E+009;-8.511456251144409E-001;8.019980997455725E-003;
6.869134567283642E+009;-8.493539690971375E-001;4.307084266575727E-002;
6.870135067533767E+009;-8.461927771568298E-001;7.408318961745700E-002;
6.871135567783892E+009;-8.409640192985535E-001;1.061560518997610E-001;
6.872136068034017E+009;-8.332765102386475E-001;1.350255190279075E-001;
6.873136568284143E+009;-8.268928527832031E-001;1.672797336253268E-001;
6.874137068534267E+009;-8.172338604927063E-001;1.983731182556311E-001;
6.875137568784392E+009;-8.067880868911743E-001;2.288379718677623E-001;
6.876138069034517E+009;-7.952436208724976E-001;2.598380526283752E-001;
6.877138569284642E+009;-7.807468175888062E-001;2.897969313734702E-001;
6.878139069534767E+009;-7.681059241294861E-001;3.206263547460755E-001;
6.879139569784892E+009;-7.521212697029114E-001;3.490845064816358E-001;
6.880140070035017E+009;-7.350559830665588E-001;3.797281436100403E-001;
6.881140570285143E+009;-7.177200913429260E-001;4.077242565781689E-001;
6.882141070535268E+009;-6.986266374588013E-001;4.351136076162888E-001;
6.883141570785393E+009;-6.772301197052002E-001;4.630789874719145E-001;
6.884142071035518E+009;-6.560184359550476E-001;4.878570976560169E-001;
6.885142571285643E+009;-6.321337819099426E-001;5.147168443642658E-001;
6.886143071535768E+009;-6.101238727569580E-001;5.379938148474053E-001;
6.887143571785893E+009;-5.835198760032654E-001;5.626022476516471E-001;
6.888144072036018E+009;-5.583981275558472E-001;5.842899806382893E-001;
6.889144572286143E+009;-5.316457748413086E-001;6.082156980047745E-001;
6.890145072536268E+009;-5.021651387214661E-001;6.273567154511446E-001;
6.891145572786393E+009;-4.740660786628723E-001;6.474196520427653E-001;
6.892146073036518E+009;-4.421669244766235E-001;6.656911135471779E-001;
6.893146573286643E+009;-4.138436019420624E-001;6.815053440359880E-001;
6.894147073536768E+009;-3.802143633365631E-001;6.989724225632826E-001;
6.895147573786894E+009;-3.465553224086762E-001;7.115990083951952E-001;
6.896148074037019E+009;-3.153959214687347E-001;7.246767974680385E-001;
6.897148574287144E+009;-2.806800007820129E-001;7.358333284133587E-001;
6.898149074537269E+009;-2.488705515861511E-001;7.457802130928121E-001;
6.899149574787394E+009;-2.133259326219559E-001;7.537480458418846E-001;
6.900150075037519E+009;-1.771799176931381E-001;7.611315653292597E-001;
6.901150575287643E+009;-1.419835835695267E-001;7.675825999384933E-001;
6.902151075537769E+009;-1.094300597906113E-001;7.703416709906089E-001;
6.903151575787894E+009;-7.162372022867203E-002;7.743757277729657E-001;
6.904152076038019E+009;-3.378578647971153E-002;7.710665781069236E-001;
6.905152576288144E+009;5.179640720598400E-004;7.723981028189658E-001;
6.906153076538269E+009;3.576102107763290E-002;7.694411189110567E-001;
6.907153576788394E+009;7.417941838502884E-002;7.652616889889485E-001;
6.908154077038519E+009;1.074745878577232E-001;7.625545827459578E-001;
6.909154577288645E+009;1.426828503608704E-001;7.551952511150064E-001;
6.910155077538770E+009;1.769797950983048E-001;7.474581563894239E-001;
6.911155577788895E+009;2.106364518404007E-001;7.360587581900477E-001;
6.912156078039020E+009;2.424201667308807E-001;7.264868263765388E-001;
6.913156578289145E+009;2.774693369865418E-001;7.129291307409117E-001;
6.914157078539269E+009;3.087160587310791E-001;6.986105884185987E-001;
6.915157578789394E+009;3.394799232482910E-001;6.816286735692847E-001;
6.916158079039520E+009;3.683256506919861E-001;6.677166872004006E-001;
6.917158579289645E+009;4.011726975440979E-001;6.509641411213000E-001;
6.918159079539770E+009;4.295257329940796E-001;6.301267623240460E-001;
6.919159579789895E+009;4.574677050113678E-001;6.131798718779450E-001;
6.920160080040020E+009;4.849199354648590E-001;5.916819169993687E-001;
6.921160580290145E+009;5.080064535140991E-001;5.650376079292189E-001;
6.922161080540270E+009;5.356280803680420E-001;5.458643670415357E-001;
6.923161580790395E+009;5.610545873641968E-001;5.198566361373888E-001;
6.924162081040521E+009;5.835083127021790E-001;4.935637191688328E-001;
6.925162581290646E+009;6.049969792366028E-001;4.665825625618338E-001;
6.926163081540771E+009;6.245652437210083E-001;4.392257290730922E-001;
6.927163581790896E+009;6.438707709312439E-001;4.161175366997393E-001;
6.928164082041020E+009;6.635830402374268E-001;3.851007433553143E-001;
6.929164582291145E+009;6.809185147285461E-001;3.566607287511517E-001;
6.930165082541270E+009;6.961602568626404E-001;3.279731747202112E-001;
6.931165582791396E+009;7.114723324775696E-001;2.982193763816090E-001;
6.932166083041521E+009;7.231264710426331E-001;2.673356164508526E-001;
6.933166583291646E+009;7.347531318664551E-001;2.347517026145677E-001;
6.934167083541771E+009;7.452200651168823E-001;2.067283408387013E-001;
6.935167583791896E+009;7.536332607269287E-001;1.736361564305244E-001;
6.936168084042021E+009;7.626910805702210E-001;1.431972726543516E-001;
6.937168584292146E+009;7.697142362594605E-001;1.129459848081353E-001;
6.938169084542271E+009;7.733497023582459E-001;7.912972338656446E-002;
6.939169584792397E+009;7.763514518737793E-001;4.952743734503315E-002;
6.940170085042522E+009;7.798371315002441E-001;1.679551630926043E-002;
6.941170585292646E+009;7.815640568733215E-001;-1.303180788547087E-002;
6.942171085542771E+009;7.808861136436462E-001;-4.433680299183304E-002;
6.943171585792896E+009;7.816146612167358E-001;-7.565292360755532E-002;
6.944172086043021E+009;7.789267897605896E-001;-1.053658221599542E-001;
6.945172586293146E+009;7.758318185806274E-001;-1.384938955859099E-001;
6.946173086543272E+009;7.722020745277405E-001;-1.672620052712134E-001;
6.947173586793397E+009;7.656895518302918E-001;-1.996015902484409E-001;
6.948174087043522E+009;7.585071325302124E-001;-2.282874716583369E-001;
6.949174587293647E+009;7.506658434867859E-001;-2.561870891775727E-001;
6.950175087543772E+009;7.420219182968140E-001;-2.845519773945049E-001;
6.951175587793897E+009;7.326189279556274E-001;-3.160810180005966E-001;
6.952176088044022E+009;7.213289737701416E-001;-3.440050236341962E-001;
6.953176588294148E+009;7.090044617652893E-001;-3.710472344818102E-001;
6.954177088544272E+009;6.942068934440613E-001;-3.977914028882665E-001;
6.955177588794397E+009;6.810591816902161E-001;-4.227978519916290E-001;
6.956178089044522E+009;6.658360958099365E-001;-4.506279611774358E-001;
6.957178589294647E+009;6.517714858055115E-001;-4.762811322618519E-001;
6.958179089544772E+009;6.340193748474121E-001;-4.982302733415748E-001;
6.959179589794897E+009;6.155853271484375E-001;-5.230874202798630E-001;
6.960180090045023E+009;5.968211293220520E-001;-5.453060228277777E-001;
6.961180590295148E+009;5.783643722534180E-001;-5.702273413353440E-001;
6.962181090545273E+009;5.579290390014648E-001;-5.892100766978897E-001;
6.963181590795398E+009;5.365020632743835E-001;-6.107046366739701E-001;
6.964182091045523E+009;5.164475440979004E-001;-6.310814804105656E-001;
6.965182591295648E+009;4.940180778503418E-001;-6.498055493829776E-001;
6.966183091545773E+009;4.712235629558563E-001;-6.682383367575672E-001;
6.967183591795898E+009;4.466169178485870E-001;-6.841629558659655E-001;
6.968184092046023E+009;4.238298535346985E-001;-7.015368524537745E-001;
6.969184592296148E+009;3.997023403644562E-001;-7.151698953547141E-001;
6.970185092546273E+009;3.724544048309326E-001;-7.332447513848193E-001;
6.971185592796398E+009;3.487375974655151E-001;-7.460682095286084E-001;
6.972186093046523E+009;3.228350877761841E-001;-7.587559152746111E-001;
6.973186593296648E+009;2.962215244770050E-001;-7.699705833981095E-001;
6.974187093546773E+009;2.702252566814423E-001;-7.808942260986137E-001;
6.975187593796899E+009;2.426491677761078E-001;-7.914056883649677E-001;
6.976188094047024E+009;2.136923521757126E-001;-8.003483647436092E-001;
6.977188594297149E+009;1.880788654088974E-001;-8.080010285091013E-001;
6.978189094547274E+009;1.596693694591522E-001;-8.152409216866446E-001;
6.979189594797399E+009;1.312483400106430E-001;-8.199822975390037E-001;
6.980190095047524E+009;1.010807156562805E-001;-8.236111745599948E-001;
6.981190595297648E+009;7.351898401975632E-002;-8.298528029908869E-001;
6.982191095547774E+009;4.383888840675354E-002;-8.307889577126675E-001;
6.983191595797899E+009;1.707793772220612E-002;-8.356153446149883E-001;
6.984192096048024E+009;-1.299072708934546E-002;-8.337306737963891E-001;
6.985192596298149E+009;-4.219834879040718E-002;-8.346128153998833E-001;
6.986193096548274E+009;-7.158597558736801E-002;-8.320323674548712E-001;
6.987193596798399E+009;-9.967156499624252E-002;-8.309214759640348E-001;
6.988194097048524E+009;-1.297069340944290E-001;-8.280022165759959E-001;
6.989194597298649E+009;-1.576691716909409E-001;-8.222653404657948E-001;
6.990195097548775E+009;-1.864881068468094E-001;-8.184221789896267E-001;
6.991195597798900E+009;-2.162342071533203E-001;-8.115800022798826E-001;
6.992196098049025E+009;-2.420515269041061E-001;-8.050448420620069E-001;
6.993196598299150E+009;-2.721501290798187E-001;-7.966143691777599E-001;
6.994197098549274E+009;-3.010209500789642E-001;-7.838527608992740E-001;
6.995197598799399E+009;-3.275312483310700E-001;-7.759795193538795E-001;
6.996198099049524E+009;-3.538467884063721E-001;-7.647441740131805E-001;
