freq[Hz];db:Trc1_S11;ang:Trc1_S11;
5.968484242121060E+009;-1.820191744128890E+000;7.244922076842961E+000;
5.972486243121561E+009;-1.703640537814249E+000;-1.576411745659316E+000;
5.976488244122061E+009;-1.618820792194774E+000;-1.028149157864479E+001;
5.980490245122562E+009;-1.536133554765185E+000;-1.889059729620657E+001;
5.984492246123061E+009;-1.479500859054383E+000;-2.726913974279487E+001;
5.988494247123562E+009;-1.399457075362846E+000;-3.518821604095520E+001;
5.992496248124062E+009;-1.348555649833860E+000;-4.329104434602017E+001;
5.996498249124562E+009;-1.294719269552659E+000;-5.136459824794911E+001;
6.000500250125063E+009;-1.222008167012581E+000;-5.923626843281546E+001;
6.004502251125563E+009;-1.200527367307233E+000;-6.693972601755023E+001;
6.008504252126063E+009;-1.187743505701326E+000;-7.468867719067056E+001;
6.012506253126563E+009;-1.201101444624901E+000;-8.232423592182764E+001;
6.016508254127064E+009;-1.236001015841388E+000;-9.008026592305183E+001;
6.020510255127564E+009;-1.236226667646219E+000;-9.792841402235428E+001;
6.024512256128064E+009;-1.264835516028394E+000;-1.059046456215397E+002;
6.028514257128564E+009;-1.267385872271080E+000;-1.140486260982831E+002;
6.032516258129065E+009;-1.319576654349773E+000;-1.220989452263755E+002;
6.036518259129564E+009;-1.367640602233478E+000;-1.302432946374462E+002;
6.040520260130065E+009;-1.401770365070101E+000;-1.385980392978986E+002;
6.044522261130566E+009;-1.439184871975317E+000;-1.469171073463203E+002;
6.048524262131065E+009;-1.501870395317533E+000;-1.559112330322172E+002;
6.052526263131566E+009;-1.545452697354776E+000;-1.646648503427271E+002;
6.056528264132066E+009;-1.573822364412394E+000;-1.739276440805098E+002;
6.060530265132567E+009;-1.629684544978255E+000;1.770784266859402E+002;
6.064532266133066E+009;-1.694438062576979E+000;1.674021092569480E+002;
6.068534267133567E+009;-1.710939919195104E+000;1.578064524063744E+002;
6.072536268134068E+009;-1.745531824441601E+000;1.480746782997133E+002;
6.076538269134567E+009;-1.785189186284703E+000;1.382473215196274E+002;
6.080540270135067E+009;-1.820581679826530E+000;1.283734147693423E+002;
6.084542271135568E+009;-1.841539350069326E+000;1.181155012896155E+002;
6.088544272136068E+009;-1.873530712302915E+000;1.079171408600800E+002;
6.092546273136568E+009;-1.892562202392266E+000;9.803192425727872E+001;
6.096548274137069E+009;-1.919899867868268E+000;8.804220626456475E+001;
6.100550275137569E+009;-1.949227361332413E+000;7.782307152910445E+001;
6.104552276138069E+009;-1.982074280227265E+000;6.823196186129988E+001;
6.108554277138569E+009;-1.981309662650039E+000;5.835228175349626E+001;
6.112556278139070E+009;-1.989072445810089E+000;4.846132138499716E+001;
6.116558279139570E+009;-2.009296397240205E+000;3.899985192392375E+001;
6.120560280140070E+009;-2.000939313291987E+000;2.971210574690215E+001;
6.124562281140571E+009;-1.977945827407912E+000;2.014427369171525E+001;
6.128564282141070E+009;-1.961972731480041E+000;1.110856857281172E+001;
6.132566283141571E+009;-1.938614231711143E+000;2.061719763351520E+000;
6.136568284142071E+009;-1.889242238792664E+000;-6.733901573627797E+000;
6.140570285142571E+009;-1.861300141546543E+000;-1.541252897371855E+001;
6.144572286143072E+009;-1.803941310453334E+000;-2.406318910518900E+001;
6.148574287143572E+009;-1.769341301555550E+000;-3.258282405230349E+001;
6.152576288144072E+009;-1.687553515337340E+000;-4.094884800656478E+001;
6.156578289144572E+009;-1.603102424046839E+000;-4.915072859356264E+001;
6.160580290145073E+009;-1.549525648003072E+000;-5.723328811643244E+001;
6.164582291145573E+009;-1.454778454986888E+000;-6.510969124964332E+001;
6.168584292146073E+009;-1.408974535002180E+000;-7.303849708813877E+001;
6.172586293146573E+009;-1.321926737740503E+000;-8.114178529582459E+001;
6.176588294147074E+009;-1.261215783979644E+000;-8.898899487708637E+001;
6.180590295147574E+009;-1.237621187749300E+000;-9.694503169615059E+001;
6.184592296148074E+009;-1.181272599770183E+000;-1.048338499478588E+002;
6.188594297148575E+009;-1.151148663271681E+000;-1.125111790269354E+002;
6.192596298149075E+009;-1.136113025275975E+000;-1.205930853034838E+002;
6.196598299149574E+009;-1.123729341901292E+000;-1.286512765692221E+002;
6.200600300150075E+009;-1.111493654641284E+000;-1.367646758599963E+002;
6.204602301150576E+009;-1.131673820121159E+000;-1.447625923713307E+002;
6.208604302151075E+009;-1.149844622531232E+000;-1.532689016561398E+002;
6.212606303151576E+009;-1.204397021784488E+000;-1.614069960609495E+002;
6.216608304152076E+009;-1.256264722403685E+000;-1.699239770993702E+002;
6.220610305152576E+009;-1.361602207168864E+000;-1.787949908841273E+002;
6.224612306153076E+009;-1.436116943224339E+000;1.723509560396400E+002;
6.228614307153577E+009;-1.550144476112544E+000;1.632603019311302E+002;
6.232616308154078E+009;-1.643503662469342E+000;1.536328141127719E+002;
6.236618309154577E+009;-1.780761626318681E+000;1.442296143659877E+002;
6.240620310155077E+009;-1.869111409713199E+000;1.344397489311618E+002;
6.244622311155578E+009;-1.995049825147890E+000;1.243813839682686E+002;
6.248624312156078E+009;-2.106453500272407E+000;1.142100784183598E+002;
6.252626313156578E+009;-2.142805619378237E+000;1.039343528004836E+002;
6.256628314157079E+009;-2.208297596929091E+000;9.345315776412950E+001;
6.260630315157579E+009;-2.242753974522763E+000;8.310731498589895E+001;
6.264632316158079E+009;-2.255679000558067E+000;7.248829084657126E+001;
6.268634317158579E+009;-2.262693709507279E+000;6.237579586239558E+001;
6.272636318159080E+009;-2.250212657408455E+000;5.176575995961489E+001;
6.276638319159580E+009;-2.202536219198432E+000;4.184522360082003E+001;
6.280640320160080E+009;-2.099640750581545E+000;3.169662216916116E+001;
6.284642321160581E+009;-1.993428894070882E+000;2.221891444141318E+001;
6.288644322161080E+009;-1.915254190468104E+000;1.284486877589449E+001;
6.292646323161581E+009;-1.829520847294815E+000;3.588984434464365E+000;
6.296648324162081E+009;-1.765020157409299E+000;-5.201565197984853E+000;
6.300650325162581E+009;-1.635133781463497E+000;-1.400188194424122E+001;
6.304652326163082E+009;-1.591519686270663E+000;-2.241796902567479E+001;
6.308654327163582E+009;-1.522078146593745E+000;-3.080675162930717E+001;
6.312656328164082E+009;-1.501002768822814E+000;-3.911746810489822E+001;
6.316658329164582E+009;-1.427342218857234E+000;-4.719314574734324E+001;
6.320660330165083E+009;-1.358073183427800E+000;-5.504883156070213E+001;
6.324662331165583E+009;-1.332283721459897E+000;-6.278337398848152E+001;
6.328664332166083E+009;-1.326901077031970E+000;-7.040296473236036E+001;
6.332666333166583E+009;-1.306073787540238E+000;-7.827615733641716E+001;
6.336668334167084E+009;-1.298009218882415E+000;-8.606897384386406E+001;
6.340670335167584E+009;-1.323665084803971E+000;-9.358798312680720E+001;
6.344672336168084E+009;-1.324348410409737E+000;-1.014158393827312E+002;
6.348674337168585E+009;-1.320069262148175E+000;-1.093767792915117E+002;
6.352676338169085E+009;-1.340985769589072E+000;-1.173214387096093E+002;
6.356678339169584E+009;-1.356429073734173E+000;-1.254227670762368E+002;
6.360680340170085E+009;-1.375029115039828E+000;-1.336632587444546E+002;
6.364682341170586E+009;-1.382688388823589E+000;-1.420221082204916E+002;
6.368684342171085E+009;-1.417912986837199E+000;-1.504695699602902E+002;
6.372686343171586E+009;-1.436494733155272E+000;-1.592697997133074E+002;
6.376688344172086E+009;-1.467256684474479E+000;-1.680986855906668E+002;
6.380690345172586E+009;-1.512549695821557E+000;-1.770770922030470E+002;
6.384692346173086E+009;-1.510580881199953E+000;1.738593794131152E+002;
6.388694347173587E+009;-1.550698997851675E+000;1.645245851876991E+002;
6.392696348174088E+009;-1.591170336370061E+000;1.550017696100945E+002;
6.396698349174587E+009;-1.630683658731469E+000;1.457385804503544E+002;
6.400700350175087E+009;-1.660225878510700E+000;1.359102516205789E+002;
6.404702351175588E+009;-1.714535744812048E+000;1.260678161941313E+002;
6.408704352176088E+009;-1.781826981976029E+000;1.165488970638706E+002;
6.412706353176588E+009;-1.839327815972073E+000;1.063850062782253E+002;
6.416708354177089E+009;-1.889999494840535E+000;9.663863474220609E+001;
6.420710355177589E+009;-1.939739867739541E+000;8.650878894581335E+001;
6.424712356178089E+009;-1.986120507559552E+000;7.671600924275209E+001;
6.428714357178589E+009;-2.023888552333393E+000;6.671725698541999E+001;
6.432716358179090E+009;-2.054780577620935E+000;5.670146442076241E+001;
6.436718359179590E+009;-2.095141092256044E+000;4.696682193346636E+001;
6.440720360180090E+009;-2.106498566268070E+000;3.699910743745560E+001;
6.444722361180591E+009;-2.101247902095728E+000;2.758765006603161E+001;
6.448724362181090E+009;-2.092241914327500E+000;1.812052521475646E+001;
6.452726363181591E+009;-2.104345598411125E+000;8.870623590506870E+000;
6.456728364182091E+009;-2.048101997674655E+000;-5.027749680094472E-001;
6.460730365182591E+009;-2.018780939862275E+000;-9.504161493876797E+000;
6.464732366183092E+009;-1.966939212587608E+000;-1.858910413854679E+001;
6.468734367183592E+009;-1.908761769251142E+000;-2.736127794464171E+001;
6.472736368184092E+009;-1.828264136562814E+000;-3.622718769260060E+001;
6.476738369184592E+009;-1.755288964632635E+000;-4.457681991981343E+001;
6.480740370185093E+009;-1.665047646349918E+000;-5.288723171843477E+001;
6.484742371185593E+009;-1.583468156539986E+000;-6.114315860589331E+001;
6.488744372186093E+009;-1.502686375222310E+000;-6.949409629546058E+001;
6.492746373186593E+009;-1.392515861974377E+000;-7.728907217716427E+001;
6.496748374187094E+009;-1.346007860250031E+000;-8.531871067447392E+001;
6.500750375187594E+009;-1.276611687911791E+000;-9.313174260496463E+001;
6.504752376188094E+009;-1.257557173873074E+000;-1.008383929336760E+002;
6.508754377188595E+009;-1.194481777282480E+000;-1.084316317382305E+002;
6.512756378189095E+009;-1.153312123287493E+000;-1.164085866261221E+002;
6.516758379189594E+009;-1.151329813086598E+000;-1.240879935036203E+002;
6.520760380190095E+009;-1.104757253192458E+000;-1.320377063488909E+002;
6.524762381190596E+009;-1.110559223685368E+000;-1.396236143944632E+002;
6.528764382191095E+009;-1.136424072962591E+000;-1.475208305987600E+002;
6.532766383191596E+009;-1.190363839220524E+000;-1.556572300197695E+002;
6.536768384192096E+009;-1.229783096907717E+000;-1.638675132189593E+002;
6.540770385192596E+009;-1.283964761584350E+000;-1.723375844211446E+002;
6.544772386193096E+009;-1.387558143767876E+000;1.789435192057405E+002;
6.548774387193597E+009;-1.463735491960373E+000;1.702856617173604E+002;
6.552776388194098E+009;-1.580752483733445E+000;1.614059663873855E+002;
6.556778389194597E+009;-1.670499776679334E+000;1.520805633052390E+002;
6.560780390195097E+009;-1.776393585523281E+000;1.424853520138503E+002;
6.564782391195598E+009;-1.904023941443378E+000;1.326534901599366E+002;
