freq[Hz];re:Trc1_S21;im:Trc1_S21;
6.630015007503752E+009;2.239975122633853E-003;6.153712165541947E-004;
6.631015507753877E+009;2.250938799115694E-003;4.708949709311128E-004;
6.632016008004002E+009;2.243094735225782E-003;3.567634557839483E-004;
6.633016508254128E+009;2.130732701864800E-003;3.317771188449115E-004;
6.634017008504252E+009;2.201421278733035E-003;2.403095568297431E-004;
6.635017508754377E+009;2.137060480707833E-003;2.184963377658278E-004;
6.636018009004502E+009;2.120693500993980E-003;3.805505912168883E-005;
6.637018509254627E+009;2.211679015910871E-003;1.358605913992506E-005;
6.638019009504752E+009;2.187660748428936E-003;-1.367653226225229E-006;
6.639019509754877E+009;2.169471599418260E-003;-1.574141933815554E-004;
6.640020010005003E+009;2.181898875663337E-003;-1.880316413007677E-004;
6.641020510255128E+009;1.969225475534968E-003;-2.175972476834431E-004;
6.642021010505253E+009;2.078690005681126E-003;-3.317207447253168E-004;
6.643021510755378E+009;2.136389841514072E-003;-4.133094917051494E-004;
6.644022011005503E+009;2.077254105651983E-003;-5.368203273974359E-004;
6.645022511255628E+009;2.000063149151088E-003;-5.186220514588058E-004;
6.646023011505753E+009;2.012221102578635E-003;-6.109462119638920E-004;
6.647023511755878E+009;2.014874752454314E-003;-6.705289124511182E-004;
6.648024012006003E+009;1.979225197618689E-003;-7.420194451697171E-004;
6.649024512256128E+009;1.998541321066639E-003;-7.090541184879839E-004;
6.650025012506253E+009;1.877740368225364E-003;-8.919542888179421E-004;
6.651025512756378E+009;1.882198574381558E-003;-8.770716376602650E-004;
6.652026013006503E+009;1.816464062444064E-003;-9.040897712111473E-004;
6.653026513256628E+009;1.771990089580309E-003;-9.813921060413122E-004;
6.654027013506753E+009;1.829095664205015E-003;-1.044278615154326E-003;
6.655027513756879E+009;1.711881509836158E-003;-1.029675593599677E-003;
6.656028014007004E+009;1.701577691207719E-003;-1.149842748418450E-003;
6.657028514257129E+009;1.716018682012230E-003;-1.090343343093991E-003;
6.658029014507254E+009;1.647705729503088E-003;-1.294596237130463E-003;
6.659029514757379E+009;1.626880068679161E-003;-1.228714943863452E-003;
6.660030015007504E+009;1.546535256745270E-003;-1.289003528654575E-003;
6.661030515257628E+009;1.452343085474862E-003;-1.371375517919660E-003;
6.662031015507754E+009;1.498606310980756E-003;-1.304214820265770E-003;
6.663031515757879E+009;1.391336088867577E-003;-1.416882500052452E-003;
6.664032016008004E+009;1.496116517686577E-003;-1.499061123467982E-003;
6.665032516258129E+009;1.411109395524093E-003;-1.479609869420528E-003;
6.666033016508254E+009;1.274764401303812E-003;-1.554389717057347E-003;
6.667033516758379E+009;1.272477468999489E-003;-1.616626395843923E-003;
6.668034017008504E+009;1.207920582750565E-003;-1.625088625587523E-003;
6.669034517258629E+009;1.256103812317511E-003;-1.696335966698825E-003;
6.670035017508755E+009;1.135738490313755E-003;-1.797275035642088E-003;
6.671035517758880E+009;1.128977027435838E-003;-1.791899325326085E-003;
6.672036018009005E+009;1.117275277887700E-003;-1.797365490347147E-003;
6.673036518259130E+009;1.020478784669367E-003;-1.865881611593068E-003;
6.674037018509255E+009;1.062768564262236E-003;-1.982945250347257E-003;
6.675037518759379E+009;1.048928697085692E-003;-1.969065051525831E-003;
6.676038019009504E+009;9.154319883679044E-004;-1.963977934792638E-003;
6.677038519259630E+009;9.325556497310823E-004;-2.068509813398123E-003;
6.678039019509755E+009;7.850621481776526E-004;-2.114075468853116E-003;
6.679039519759880E+009;7.811434043316592E-004;-2.121810801327229E-003;
6.680040020010005E+009;7.252056133936712E-004;-2.254113787785173E-003;
6.681040520260130E+009;5.640246117975466E-004;-2.246486255899072E-003;
6.682041020510255E+009;5.523907755826176E-004;-2.332933712750673E-003;
6.683041520760380E+009;5.094889399778881E-004;-2.313365461304784E-003;
6.684042021010506E+009;3.901457863362421E-004;-2.306940965354443E-003;
6.685042521260631E+009;3.447027690567936E-004;-2.384768798947334E-003;
6.686043021510756E+009;2.344300964779198E-004;-2.469963859766722E-003;
6.687043521760881E+009;2.272084251542496E-004;-2.492727246135473E-003;
6.688044022011005E+009;1.354252705419170E-004;-2.580386819317937E-003;
6.689044522261130E+009;1.235852437594061E-004;-2.567017218098044E-003;
6.690045022511255E+009;4.420119395402995E-005;-2.639928366988897E-003;
6.691045522761381E+009;-1.632538218375828E-004;-2.674529328942299E-003;
6.692046023011506E+009;-2.343338797694217E-004;-2.753641456365585E-003;
6.693046523261631E+009;-3.116759409999433E-004;-2.662272658199072E-003;
6.694047023511756E+009;-4.873299281180679E-004;-2.798209432512522E-003;
6.695047523761881E+009;-5.555808863131984E-004;-2.784262178465724E-003;
6.696048024012006E+009;-6.610686011605793E-004;-2.754908287897706E-003;
6.697048524262131E+009;-7.522398147575016E-004;-2.854120684787631E-003;
6.698049024512256E+009;-8.847895176398721E-004;-2.748942235484719E-003;
6.699049524762382E+009;-1.068985676249568E-003;-2.776439301669598E-003;
6.700050025012507E+009;-1.206656341419224E-003;-2.822790294885635E-003;
6.701050525262631E+009;-1.395618270003356E-003;-2.792545361444354E-003;
6.702051025512756E+009;-1.487767349818253E-003;-2.795811742544174E-003;
6.703051525762881E+009;-1.678333338876281E-003;-2.683453261852264E-003;
6.704052026013006E+009;-1.787731035635788E-003;-2.677936805412173E-003;
6.705052526263131E+009;-2.012366623661316E-003;-2.736276248469949E-003;
6.706053026513257E+009;-2.010487345463470E-003;-2.636255463585258E-003;
6.707053526763382E+009;-2.144306869932285E-003;-2.596338978037238E-003;
6.708054027013507E+009;-2.282286450458167E-003;-2.366827102378011E-003;
6.709054527263632E+009;-2.585288889017097E-003;-2.436755923554301E-003;
6.710055027513757E+009;-2.488694885996965E-003;-2.397506963461638E-003;
6.711055527763882E+009;-2.663741210869698E-003;-2.098969649523497E-003;
6.712056028014007E+009;-2.862484826983504E-003;-2.092611975967884E-003;
6.713056528264133E+009;-3.064280238454132E-003;-1.977488631382585E-003;
6.714057028514257E+009;-3.186026944056271E-003;-1.709245378151536E-003;
6.715057528764382E+009;-3.241715812595413E-003;-1.675406936556101E-003;
6.716058029014507E+009;-3.296592866367720E-003;-1.460219151340425E-003;
6.717058529264632E+009;-3.340144862280726E-003;-1.387009164318442E-003;
6.718059029514757E+009;-3.491649439393232E-003;-1.271261717192829E-003;
6.719059529764882E+009;-3.577061542636988E-003;-1.117464737035334E-003;
6.720060030015008E+009;-3.757430895802886E-003;-8.039087406359613E-004;
6.721060530265133E+009;-3.778111368613081E-003;-6.178289186209440E-004;
6.722061030515258E+009;-3.764889369906341E-003;-4.388675151858479E-004;
6.723061530765383E+009;-3.799517287265467E-003;-2.130266948370263E-004;
6.724062031015508E+009;-3.852424166512177E-003;-1.365809839626309E-005;
6.725062531265633E+009;-3.719208788862736E-003;1.284284517168999E-004;
6.726063031515758E+009;-3.710913329570490E-003;3.401362919248641E-004;
6.727063531765883E+009;-3.757343015321889E-003;5.623274482786655E-004;
6.728064032016008E+009;-3.817358738418655E-003;6.200958741828799E-004;
6.729064532266133E+009;-3.712646829404633E-003;9.649097919464111E-004;
6.730065032516258E+009;-3.578625151194054E-003;1.185602974146605E-003;
6.731065532766383E+009;-3.559214562106968E-003;1.334743807092309E-003;
6.732066033016508E+009;-3.530674827224489E-003;1.580385258421302E-003;
6.733066533266633E+009;-3.325496757878721E-003;1.725809648633003E-003;
6.734067033516758E+009;-3.260019780076969E-003;1.993315760046244E-003;
6.735067533766884E+009;-3.097839198514937E-003;1.910149701870978E-003;
6.736068034017009E+009;-3.051569091146425E-003;2.123040147125721E-003;
6.737068534267134E+009;-2.788315466425921E-003;2.197643509134650E-003;
6.738069034517259E+009;-2.717481037451557E-003;2.386556705459952E-003;
6.739069534767384E+009;-2.592541078422464E-003;2.468138467520475E-003;
6.740070035017509E+009;-2.393477816790344E-003;2.540474291890860E-003;
6.741070535267633E+009;-2.259992536469031E-003;2.579890191555023E-003;
6.742071035517759E+009;-2.192374744749865E-003;2.703331410884857E-003;
6.743071535767884E+009;-1.928341673622047E-003;2.668671077117324E-003;
6.744072036018009E+009;-1.849682017086211E-003;2.836722647771239E-003;
6.745072536268134E+009;-1.719283723545787E-003;2.812573919072747E-003;
6.746073036518259E+009;-1.490615751357178E-003;2.789799124002457E-003;
6.747073536768384E+009;-1.364980060438951E-003;2.864851849153638E-003;
6.748074037018509E+009;-1.323381112214154E-003;2.822842216119170E-003;
6.749074537268635E+009;-1.129519142032242E-003;2.810460049659014E-003;
6.750075037518760E+009;-1.120913757085849E-003;2.873881952837110E-003;
6.751075537768885E+009;-1.030944672550644E-003;2.872745273634791E-003;
6.752076038019010E+009;-7.566958450192259E-004;2.823485992848873E-003;
6.753076538269135E+009;-7.492809469154855E-004;2.877339487895370E-003;
6.754077038519260E+009;-6.047875297530379E-004;2.810483332723379E-003;
6.755077538769384E+009;-5.388228588360221E-004;2.747883088886738E-003;
6.756078039019509E+009;-3.821144946772577E-004;2.809447236359119E-003;
6.757078539269635E+009;-2.962841414174995E-004;2.783728763461113E-003;
6.758079039519760E+009;-1.985639095224256E-004;2.833033679053187E-003;
6.759079539769885E+009;-9.875087099319596E-005;2.716999268159270E-003;
6.760080040020010E+009;-5.576794942520535E-005;2.740759169682860E-003;
6.761080540270135E+009;7.749951669234635E-005;2.682574093341827E-003;
6.762081040520260E+009;5.343543916661556E-005;2.737775212153792E-003;
6.763081540770385E+009;1.268175366479131E-004;2.664727624505758E-003;
6.764082041020511E+009;2.418151353704795E-004;2.636823803186417E-003;
6.765082541270636E+009;3.506965838632420E-004;2.610331866890192E-003;
6.766083041520761E+009;4.038534340942479E-004;2.576200291514397E-003;
6.767083541770886E+009;4.703104399504949E-004;2.536334563046694E-003;
6.768084042021010E+009;6.122740049647988E-004;2.589205745607615E-003;
6.769084542271135E+009;6.664012978343645E-004;2.512684557586908E-003;
6.770085042521260E+009;7.419773017615866E-004;2.457244088873267E-003;
6.771085542771386E+009;8.128511209882346E-004;2.387145534157753E-003;
6.772086043021511E+009;8.941307352263117E-004;2.435082569718361E-003;
6.773086543271636E+009;9.664465058129136E-004;2.392168156802654E-003;
6.774087043521761E+009;1.052260026869628E-003;2.419527154415846E-003;
6.775087543771886E+009;1.073576323239636E-003;2.324113855138421E-003;
6.776088044022011E+009;1.174094446847599E-003;2.243363764137030E-003;
6.777088544272136E+009;1.324245911895263E-003;2.197608584538102E-003;
6.778089044522261E+009;1.309445228089278E-003;2.260681241750717E-003;
6.779089544772387E+009;1.306104895870602E-003;2.126045990735292E-003;
6.780090045022512E+009;1.371823521149891E-003;2.153585664927959E-003;
6.781090545272636E+009;1.406624335904041E-003;2.097348216921091E-003;
6.782091045522761E+009;1.572715600627986E-003;1.966343261301518E-003;
6.783091545772886E+009;1.614060639751306E-003;2.015251666307449E-003;
6.784092046023011E+009;1.577719615178199E-003;1.959403743967414E-003;
6.785092546273136E+009;1.713622957455670E-003;1.894898596219719E-003;
6.786093046523262E+009;1.715744544037564E-003;1.852708752267063E-003;
6.787093546773387E+009;1.830718210343224E-003;1.781665836460888E-003;
6.788094047023512E+009;1.886280725573140E-003;1.784692751243711E-003;
6.789094547273637E+009;1.898764061147598E-003;1.689719734713435E-003;
6.790095047523762E+009;1.934787348360995E-003;1.644925680011511E-003;
6.791095547773887E+009;1.988591840073749E-003;1.532370224595070E-003;
6.792096048024012E+009;2.093608032407829E-003;1.527885906398296E-003;
6.793096548274138E+009;2.134983036670848E-003;1.445955131202936E-003;
6.794097048524262E+009;2.183907038334180E-003;1.371980411931872E-003;
6.795097548774387E+009;2.185800608734412E-003;1.425874419510365E-003;
6.796098049024512E+009;2.354635749345471E-003;1.293082372285426E-003;
6.797098549274637E+009;2.392325718194208E-003;1.172867370769382E-003;
6.798099049524762E+009;2.424394253216786E-003;1.116672880016267E-003;
6.799099549774887E+009;2.379444955271746E-003;1.016285968944430E-003;
6.800100050025013E+009;2.537136235652163E-003;9.666491532698274E-004;
6.801100550275138E+009;2.452110686185408E-003;9.528153459541500E-004;
6.802101050525263E+009;2.561584791208056E-003;7.667368627153337E-004;
6.803101550775388E+009;2.566740408640427E-003;6.083070184104145E-004;
6.804102051025513E+009;2.524211761609244E-003;6.590540288016200E-004;
6.805102551275638E+009;2.617527282884657E-003;6.126757944002748E-004;
6.806103051525763E+009;2.791818672835800E-003;5.531848873943090E-004;
6.807103551775888E+009;2.715247677440441E-003;4.423425998538733E-004;
6.808104052026013E+009;2.814318646033883E-003;2.681782934814692E-004;
6.809104552276138E+009;2.887132550905280E-003;2.355926699237898E-004;
6.810105052526263E+009;2.786220004956435E-003;1.123610054492019E-004;
6.811105552776388E+009;2.850986937430381E-003;1.603838342134623E-007;
6.812106053026513E+009;2.843324020836501E-003;9.798443352337927E-005;
6.813106553276638E+009;2.853497921408692E-003;-2.242279588244855E-004;
6.814107053526763E+009;2.855436504207755E-003;-1.014006920740940E-004;
6.815107553776889E+009;2.962587505728791E-003;-3.232302551623434E-004;
6.816108054027014E+009;2.955829951787284E-003;-3.599048941396177E-004;
6.817108554277139E+009;2.935245343445229E-003;-5.004157428629696E-004;
6.818109054527264E+009;2.961696491430757E-003;-5.856701754964888E-004;
6.819109554777389E+009;2.884392622546804E-003;-7.817328441888094E-004;
6.820110055027514E+009;2.906192831165663E-003;-9.036101982928813E-004;
6.821110555277638E+009;2.911376630718927E-003;-1.049435930326581E-003;
6.822111055527764E+009;2.827208645722921E-003;-1.031748717650771E-003;
6.823111555777889E+009;2.963043265694588E-003;-1.158064696937800E-003;
6.824112056028014E+009;2.855419424636598E-003;-1.300934003666043E-003;
6.825112556278139E+009;2.961888591099419E-003;-1.393253449350596E-003;
6.826113056528264E+009;2.841442405814640E-003;-1.509839785285294E-003;
6.827113556778389E+009;2.842949567275445E-003;-1.662142807617784E-003;
6.828114057028514E+009;2.757794489348238E-003;-1.731676165945828E-003;
6.829114557278639E+009;2.820155759644435E-003;-1.846089842729271E-003;
6.830115057528765E+009;2.671468082822676E-003;-1.960855443030596E-003;
6.831115557778890E+009;2.593385403444793E-003;-2.093162154778838E-003;
6.832116058029015E+009;2.617979178210260E-003;-2.365627791732550E-003;
6.833116558279140E+009;2.501999687004091E-003;-2.275877399370074E-003;
6.834117058529265E+009;2.358165849479766E-003;-2.556042978540063E-003;
6.835117558779389E+009;2.432075938314755E-003;-2.699296222999692E-003;
6.836118059029514E+009;2.256164273216542E-003;-2.752911532297730E-003;
6.837118559279640E+009;2.182874386174974E-003;-2.891749842092395E-003;
6.838119059529765E+009;2.175300011115930E-003;-2.994091715663672E-003;
6.839119559779890E+009;1.995235906218854E-003;-3.142987377941608E-003;
6.840120060030015E+009;1.974429368009205E-003;-3.274196758866310E-003;
6.841120560280140E+009;1.814209289243481E-003;-3.241785103455186E-003;
6.842121060530265E+009;1.705541525544372E-003;-3.471155418083072E-003;
6.843121560780390E+009;1.447744877832708E-003;-3.470835275948048E-003;
6.844122061030516E+009;1.361695276995890E-003;-3.656907239928842E-003;
6.845122561280641E+009;1.280006807478542E-003;-3.747811075299978E-003;
6.846123061530766E+009;1.028840070982448E-003;-3.840465797111392E-003;
6.847123561780891E+009;8.208402053115461E-004;-3.911963198333979E-003;
6.848124062031015E+009;7.549465284224237E-004;-3.963726107031107E-003;
6.849124562281140E+009;5.824892541409890E-004;-3.974895924329758E-003;
6.850125062531265E+009;3.361497125758431E-004;-4.076703451573849E-003;
6.851125562781391E+009;2.062235157549410E-004;-3.987135831266642E-003;
6.852126063031516E+009;2.552556075127959E-005;-3.990579396486282E-003;
6.853126563281641E+009;-2.336310064373805E-004;-4.093701485544443E-003;
6.854127063531766E+009;-4.100105528146562E-004;-4.020419903099537E-003;
6.855127563781891E+009;-6.177205753983702E-004;-4.103603772819042E-003;
6.856128064032016E+009;-8.032163497181898E-004;-4.048573318868876E-003;
6.857128564282141E+009;-1.028062656917450E-003;-3.961944486945868E-003;
6.858129064532267E+009;-1.135626848169228E-003;-3.887561615556479E-003;
6.859129564782392E+009;-1.294647439986846E-003;-3.910766914486885E-003;
6.860130065032517E+009;-1.468494035200985E-003;-3.812690963968635E-003;
6.861130565282641E+009;-1.588157262662982E-003;-3.753513563424349E-003;
6.862131065532766E+009;-1.808014040968958E-003;-3.612364409491420E-003;
6.863131565782891E+009;-1.924846185477799E-003;-3.559644799679518E-003;
6.864132066033016E+009;-2.041342722344684E-003;-3.453775076195598E-003;
6.865132566283141E+009;-2.230162287019424E-003;-3.418806241825223E-003;
6.866133066533267E+009;-2.347320292330108E-003;-3.344983095303178E-003;
6.867133566783392E+009;-2.455055008961471E-003;-3.113902639597654E-003;
6.868134067033517E+009;-2.542138512478909E-003;-3.057685913518071E-003;
6.869134567283642E+009;-2.679153371776265E-003;-2.941137645393610E-003;
6.870135067533767E+009;-2.757317909034639E-003;-2.821341389790177E-003;
6.871135567783892E+009;-2.910702365613767E-003;-2.744547091424465E-003;
6.872136068034017E+009;-2.888822037276118E-003;-2.610134193673730E-003;
6.873136568284143E+009;-2.955032194202424E-003;-2.487805439159274E-003;
6.874137068534267E+009;-3.048340431096712E-003;-2.367500681430101E-003;
6.875137568784392E+009;-3.142803835343831E-003;-2.350956201553345E-003;
6.876138069034517E+009;-3.246824966428065E-003;-2.201132941991091E-003;
6.877138569284642E+009;-3.273275574722563E-003;-2.116685500368476E-003;
6.878139069534767E+009;-3.507643221236033E-003;-1.948738819919527E-003;
6.879139569784892E+009;-3.531066913510630E-003;-1.806363579817116E-003;
6.880140070035017E+009;-3.524954308756826E-003;-1.772570773027837E-003;
6.881140570285143E+009;-3.653032821650197E-003;-1.598946866579354E-003;
6.882141070535268E+009;-3.698135027942861E-003;-1.508237328380346E-003;
6.883141570785393E+009;-3.740799956480684E-003;-1.441729022189975E-003;
6.884142071035518E+009;-3.854680785393001E-003;-1.296023139730096E-003;
6.885142571285643E+009;-3.972003377564511E-003;-1.094377250410616E-003;
6.886143071535768E+009;-4.072937911225634E-003;-9.368578903377056E-004;
6.887143571785893E+009;-4.044034973831888E-003;-8.218627772293985E-004;
6.888144072036018E+009;-4.124284411775172E-003;-6.786886951886118E-004;
6.889144572286143E+009;-4.132165161581302E-003;-5.058009410277009E-004;
6.890145072536268E+009;-4.147440104669238E-003;-2.766470424830914E-004;
6.891145572786393E+009;-4.184050922475528E-003;-1.484488893765956E-004;
6.892146073036518E+009;-4.274675681268462E-003;-3.803001891355962E-005;
6.893146573286643E+009;-4.294466813837366E-003;9.730784950079396E-005;
6.894147073536768E+009;-4.233490775457266E-003;3.673913306556642E-004;
6.895147573786894E+009;-4.289657138194923E-003;4.770182713400573E-004;
6.896148074037019E+009;-4.325165436055058E-003;6.951214745640755E-004;
6.897148574287144E+009;-4.258480436032289E-003;9.227896807715297E-004;
6.898149074537269E+009;-4.205459125014716E-003;1.048439415171742E-003;
6.899149574787394E+009;-4.133362462609670E-003;1.252147718332708E-003;
6.900150075037519E+009;-4.140210655600856E-003;1.405399758368731E-003;
6.901150575287643E+009;-4.080873624369085E-003;1.541725476272404E-003;
6.902151075537769E+009;-4.000525591952239E-003;1.800100202672184E-003;
6.903151575787894E+009;-3.885490445432046E-003;1.962607726454735E-003;
6.904152076038019E+009;-3.946280736906107E-003;2.177458954975009E-003;
6.905152576288144E+009;-3.798619245297938E-003;2.341112820431590E-003;
6.906153076538269E+009;-3.721245918298954E-003;2.511328551918268E-003;
6.907153576788394E+009;-3.599422255625160E-003;2.518500899896026E-003;
6.908154077038519E+009;-3.521614690937656E-003;2.789361635223031E-003;
6.909154577288645E+009;-3.360509671039693E-003;2.949573099613190E-003;
6.910155077538770E+009;-3.321666872572470E-003;3.099555848166347E-003;
6.911155577788895E+009;-3.179570824705913E-003;3.253234317526221E-003;
6.912156078039020E+009;-3.003749023891923E-003;3.325226251035929E-003;
6.913156578289145E+009;-2.772763025594096E-003;3.493870142847300E-003;
6.914157078539269E+009;-2.753773641729679E-003;3.666139673441649E-003;
6.915157578789394E+009;-2.596529006189392E-003;3.623167052865028E-003;
6.916158079039520E+009;-2.414462265983149E-003;3.884922945871949E-003;
6.917158579289645E+009;-2.235511145797919E-003;3.900456940755248E-003;
6.918159079539770E+009;-1.981590971985862E-003;3.983675036579371E-003;
6.919159579789895E+009;-1.851159517224402E-003;3.957247827202082E-003;
6.920160080040020E+009;-1.755555658139128E-003;4.110363777726889E-003;
6.921160580290145E+009;-1.615343449853223E-003;4.139797762036324E-003;
6.922161080540270E+009;-1.406633447005591E-003;4.277273546904326E-003;
6.923161580790395E+009;-1.180012853067690E-003;4.409748129546642E-003;
6.924162081040521E+009;-1.025909530293843E-003;4.351078998297453E-003;
6.925162581290646E+009;-7.816673534299082E-004;4.358611069619656E-003;
6.926163081540771E+009;-6.616479282715046E-004;4.341934807598591E-003;
6.927163581790896E+009;-4.782405868552738E-004;4.476276226341724E-003;
6.928164082041020E+009;-3.149725335606884E-004;4.447297658771277E-003;
6.929164582291145E+009;-8.068489669751293E-005;4.524959251284599E-003;
6.930165082541270E+009;8.266400518064246E-005;4.428589716553688E-003;
6.931165582791396E+009;3.006876362704880E-004;4.467046819627285E-003;
6.932166083041521E+009;4.978302591014783E-004;4.394255112856627E-003;
6.933166583291646E+009;5.779049456582025E-004;4.356676246970892E-003;
6.934167083541771E+009;8.266243390172486E-004;4.357206635177136E-003;
6.935167583791896E+009;1.038308469225769E-003;4.320268519222736E-003;
6.936168084042021E+009;1.155801467879551E-003;4.205539822578430E-003;
6.937168584292146E+009;1.326030646497283E-003;4.201070871204138E-003;
6.938169084542271E+009;1.406718569318997E-003;4.154429771006107E-003;
6.939169584792397E+009;1.651709033411980E-003;4.033853299915791E-003;
6.940170085042522E+009;1.772788386531798E-003;4.049555864185095E-003;
6.941170585292646E+009;1.956002634035060E-003;3.922225441783667E-003;
6.942171085542771E+009;2.120708501712958E-003;3.823278937488794E-003;
6.943171585792896E+009;2.266554204299263E-003;3.743399865925312E-003;
6.944172086043021E+009;2.418226649874866E-003;3.653459018096328E-003;
6.945172586293146E+009;2.565858346803900E-003;3.559058764949441E-003;
6.946173086543272E+009;2.670010912843703E-003;3.370403777807951E-003;
6.947173586793397E+009;2.732966266209860E-003;3.329055616632104E-003;
6.948174087043522E+009;2.959377711800399E-003;3.174958983436227E-003;
6.949174587293647E+009;3.127167850012066E-003;3.017807379364967E-003;
6.950175087543772E+009;3.062980342961353E-003;2.957290736958385E-003;
6.951175587793897E+009;3.207598405853899E-003;2.781102200970054E-003;
6.952176088044022E+009;3.272374770469074E-003;2.608453854918480E-003;
6.953176588294148E+009;3.471238758808946E-003;2.446210011839867E-003;
6.954177088544272E+009;3.454001368495643E-003;2.289964118972421E-003;
6.955177588794397E+009;3.602788160416404E-003;2.143025631085038E-003;
6.956178089044522E+009;3.588534893671223E-003;2.055146498605609E-003;
6.957178589294647E+009;3.653219077921422E-003;1.879317569546402E-003;
6.958179089544772E+009;3.703602897221481E-003;1.776735298335552E-003;
6.959179589794897E+009;3.720789510871374E-003;1.639269874431193E-003;
6.960180090045023E+009;3.751701844888721E-003;1.431485172361136E-003;
6.961180590295148E+009;3.825208162280463E-003;1.328411744907498E-003;
6.962181090545273E+009;3.847096439374070E-003;1.188979251310229E-003;
6.963181590795398E+009;3.863062979910027E-003;1.011562766507268E-003;
6.964182091045523E+009;3.853111762560391E-003;8.873080951161683E-004;
6.965182591295648E+009;3.851179944942350E-003;7.073294837027788E-004;
6.966183091545773E+009;3.844462053112753E-003;6.330786272883415E-004;
6.967183591795898E+009;3.849939567896668E-003;5.322847282513976E-004;
6.968184092046023E+009;3.936496380467391E-003;3.690447483677417E-004;
6.969184592296148E+009;3.916525302026402E-003;2.328493719687685E-004;
6.970185092546273E+009;3.847735824044833E-003;1.082193266483955E-004;
6.971185592796398E+009;3.797101106548859E-003;3.435853432165459E-005;
6.972186093046523E+009;3.798233707291365E-003;-8.905823051463813E-005;
6.973186593296648E+009;3.794329415047901E-003;-2.371499867876992E-004;
6.974187093546773E+009;3.699643295097878E-003;-2.461894182488322E-004;
6.975187593796899E+009;3.713552404632147E-003;-4.513721796683967E-004;
6.976188094047024E+009;3.670073787680318E-003;-5.340956849977374E-004;
6.977188594297149E+009;3.697877816712907E-003;-6.682989187538624E-004;
6.978189094547274E+009;3.596080371733980E-003;-6.898315623402596E-004;
6.979189594797399E+009;3.619323376332354E-003;-8.472111658193171E-004;
6.980190095047524E+009;3.637540816484396E-003;-9.741549729369581E-004;
6.981190595297648E+009;3.597053823361409E-003;-1.064789132215083E-003;
6.982191095547774E+009;3.584300593611201E-003;-1.102969166822732E-003;
6.983191595797899E+009;3.484357697664214E-003;-1.216578064486384E-003;
6.984192096048024E+009;3.537406935855289E-003;-1.247401582077146E-003;
6.985192596298149E+009;3.492232796182799E-003;-1.406889525242150E-003;
6.986193096548274E+009;3.457358959908979E-003;-1.491963048465550E-003;
6.987193596798399E+009;3.414446035357342E-003;-1.558676594868302E-003;
6.988194097048524E+009;3.348509283034744E-003;-1.703909714706242E-003;
6.989194597298649E+009;3.295922534134715E-003;-1.760582672432065E-003;
6.990195097548775E+009;3.285329338298931E-003;-1.957370666787028E-003;
6.991195597798900E+009;3.272229098406783E-003;-1.982706366106868E-003;
6.992196098049025E+009;3.211425666900493E-003;-2.156584756448865E-003;
6.993196598299150E+009;3.214477786423451E-003;-2.240223810076714E-003;
6.994197098549274E+009;3.142309746240137E-003;-2.297908300533891E-003;
6.995197598799399E+009;3.116968868410180E-003;-2.417340641841292E-003;
6.996198099049524E+009;3.105150748901067E-003;-2.522119786590338E-003;
6.997198599299650E+009;3.036112507300530E-003;-2.531660953536630E-003;
6.998199099549775E+009;2.896030528417631E-003;-2.762180054560304E-003;
6.999199599799900E+009;2.844984147886569E-003;-2.814581850543618E-003;
