freq[Hz];re:Trc1_S21;im:Trc1_S21;
5.248124062031015E+009;-3.188454774573161E-004;5.105786258354783E-004;
5.252126063031516E+009;-2.728454123383274E-004;4.308559291530401E-004;
5.256128064032016E+009;-1.464960676392989E-004;4.764233308378607E-004;
5.260130065032517E+009;-7.036936732453321E-005;6.035337573848665E-004;
5.264132066033016E+009;5.075258481938972E-005;6.590672419406474E-004;
5.268134067033517E+009;2.172390778406912E-004;5.590237560681999E-004;
5.272136068034017E+009;3.423701055131286E-004;4.655900411307812E-004;
5.276138069034517E+009;4.228393666232066E-004;4.265387833584100E-004;
5.280140070035017E+009;4.460608901017194E-004;3.390072379261255E-004;
5.284142071035518E+009;5.007856473067230E-004;1.924813113873825E-004;
5.288144072036018E+009;5.142157508429860E-004;1.271845685550943E-004;
5.292146073036518E+009;4.333039826801257E-004;1.765111665008590E-004;
5.296148074037019E+009;4.449211742777917E-004;3.347972233314067E-005;
5.300150075037519E+009;4.138504232365711E-004;-1.035667592077516E-004;
5.304152076038019E+009;4.271178109987797E-004;-3.795171141973697E-005;
5.308154077038519E+009;4.744837113695031E-004;-1.257286639884114E-004;
5.312156078039020E+009;3.729333450942007E-004;-1.977898937184364E-004;
5.316158079039520E+009;3.512014668580724E-004;-9.611479617888108E-005;
5.320160080040020E+009;3.095233285949949E-004;-1.852988061727956E-004;
5.324162081040521E+009;1.772698230303755E-004;-3.471322415862232E-004;
5.328164082041020E+009;3.084596999649843E-004;-2.728500694502145E-004;
5.332166083041521E+009;2.617560436388163E-004;-4.138997173868120E-004;
5.336168084042021E+009;1.722868549488979E-004;-4.733455716632307E-004;
5.340170085042522E+009;1.076664909199487E-004;-4.517367924563587E-004;
5.344172086043021E+009;8.056944293145289E-005;-4.560913657769561E-004;
5.348174087043522E+009;-1.511366979648591E-005;-5.174654652364552E-004;
5.352176088044022E+009;4.127106622771681E-005;-4.840155306737870E-004;
5.356178089044522E+009;-7.206621489508854E-005;-5.067703314125538E-004;
5.360180090045023E+009;-1.243312280315406E-004;-4.979646764695644E-004;
5.364182091045523E+009;-2.267698654940270E-004;-5.511335912160575E-004;
5.368184092046023E+009;-3.055780308691587E-004;-5.065602599643171E-004;
5.372186093046523E+009;-5.249028541484036E-004;-5.506834131665528E-004;
5.376188094047024E+009;-6.044012673026453E-004;-4.763054894283414E-004;
5.380190095047524E+009;-6.471659664373617E-004;-2.820150402840227E-004;
5.384192096048024E+009;-8.440083637182340E-004;-1.454268349334598E-004;
5.388194097048524E+009;-6.574938744930800E-004;-1.918337829920347E-006;
5.392196098049025E+009;-8.739306925411780E-004;1.554743357701227E-004;
5.396198099049524E+009;-6.502065452225814E-004;2.548541815485805E-004;
5.400200100050025E+009;-5.888188361035119E-004;3.738563682418317E-004;
5.404202101050526E+009;-5.834335713755121E-004;6.160491611808538E-004;
5.408204102051025E+009;-4.405842396586906E-004;5.434881313703954E-004;
5.412206103051526E+009;-2.982194984958062E-004;5.669707315973938E-004;
5.416208104052026E+009;-1.349349917890457E-004;5.858711083419621E-004;
5.420210105052527E+009;-1.762508810841056E-005;5.717725725844502E-004;
5.424212106053026E+009;-3.412583219072203E-005;5.383070674724877E-004;
5.428214107053527E+009;1.163313855873587E-004;5.011238390579820E-004;
5.432216108054027E+009;1.637243138528726E-004;5.797620397061110E-004;
5.436218109054527E+009;1.401397871346075E-004;4.894033190794289E-004;
5.440220110055028E+009;3.248629618174537E-004;5.380185903050005E-004;
5.444222111055528E+009;3.174035087600579E-004;4.655249067582190E-004;
5.448224112056028E+009;3.678948715421941E-004;3.845200990326703E-004;
5.452226113056528E+009;3.814006715395673E-004;3.836032701656222E-004;
5.456228114057029E+009;4.424903820852479E-004;1.942742237588391E-004;
5.460230115057529E+009;5.133801311029518E-004;3.069615631829947E-004;
5.464232116058029E+009;5.541136431974110E-004;2.045197907136753E-004;
5.468234117058529E+009;5.532604176881482E-004;9.391339699504897E-005;
5.472236118059030E+009;6.598412407046465E-004;7.399293099297211E-005;
5.476238119059530E+009;5.513312406893859E-004;-1.061123839463107E-005;
5.480240120060030E+009;6.525208511669370E-004;-1.415248843841255E-004;
5.484242121060531E+009;5.887430944400045E-004;-1.433706056559458E-004;
5.488244122061030E+009;4.281998168067782E-004;-2.874332421924919E-004;
5.492246123061531E+009;3.209708729232803E-004;-4.737548006232828E-004;
5.496248124062031E+009;3.406450692171084E-004;-5.105771706439555E-004;
5.500250125062532E+009;2.075386191002650E-004;-5.040692631155253E-004;
5.504252126063031E+009;2.281011316689672E-004;-5.265477811917663E-004;
5.508254127063532E+009;3.389916775148377E-005;-6.396672688424587E-004;
5.512256128064032E+009;-1.499058359293994E-005;-4.581137618515641E-004;
5.516258129064532E+009;-7.929326728990698E-005;-6.427338230423629E-004;
5.520260130065033E+009;-3.253705614489403E-004;-7.262220024131239E-004;
5.524262131065533E+009;-1.763042663977388E-004;-6.158195319585502E-004;
5.528264132066033E+009;-3.572990482468564E-004;-5.921252304688096E-004;
5.532266133066533E+009;-4.083674586873842E-004;-4.876938182860613E-004;
5.536268134067034E+009;-4.219377761534944E-004;-3.884774341713637E-004;
5.540270135067534E+009;-5.155972989588111E-004;-4.185331927146763E-004;
5.544272136068034E+009;-5.462757692997029E-004;-3.600576892495155E-004;
5.548274137068534E+009;-5.308763012600757E-004;-3.228888672310859E-004;
5.552276138069035E+009;-6.186508970381456E-004;-4.470715794013813E-005;
5.556278139069534E+009;-7.161313630764853E-004;-7.044057565508410E-005;
5.560280140070035E+009;-6.909158844542077E-004;1.211411436088383E-004;
5.564282141070536E+009;-7.432470510061977E-004;1.244880259037018E-004;
5.568284142071035E+009;-7.566969365958990E-004;3.249444125685841E-004;
5.572286143071536E+009;-6.867854940197791E-004;3.838052216451615E-004;
5.576288144072036E+009;-6.184857171543091E-004;5.465569556690753E-004;
5.580290145072537E+009;-4.438190871779644E-004;6.445925682783127E-004;
5.584292146073036E+009;-3.347943395098127E-004;8.043456473387778E-004;
5.588294147073537E+009;-2.429439885152754E-004;8.949368493631482E-004;
5.592296148074038E+009;-1.008526483451287E-005;7.954777101986110E-004;
5.596298149074537E+009;4.553777654064728E-005;8.651015232317150E-004;
5.600300150075037E+009;2.424720025611801E-004;8.743788348510861E-004;
5.604302151075538E+009;2.186235285809158E-004;7.152513717301190E-004;
5.608304152076038E+009;4.236173774079030E-004;5.449051968753338E-004;
5.612306153076538E+009;4.660435939318753E-004;5.497698439285159E-004;
5.616308154077039E+009;5.414367636516195E-004;4.946298431605101E-004;
5.620310155077539E+009;7.008903796841881E-004;3.040339506696910E-004;
5.624312156078039E+009;5.688729472279062E-004;1.802596525521949E-004;
5.628314157078539E+009;4.943609385674691E-004;2.472240012139082E-004;
5.632316158079040E+009;5.679577766763917E-004;5.642159521812573E-005;
5.636318159079540E+009;5.673227097177246E-004;-6.468554784078151E-005;
5.640320160080040E+009;6.272617969097139E-004;-1.130930977524258E-004;
5.644322161080541E+009;6.463621201612868E-004;-1.783288462320343E-004;
5.648324162081040E+009;5.512541939910326E-004;-1.246274332515895E-004;
5.652326163081541E+009;5.250232379758341E-004;-2.278996544191614E-004;
5.656328164082041E+009;4.648044752049699E-004;-3.671255253721029E-004;
5.660330165082542E+009;4.575692345302275E-004;-4.526381962932646E-004;
5.664332166083041E+009;4.042248492545964E-004;-3.805073502007872E-004;
5.668334167083542E+009;3.099441698157107E-004;-6.011131335981190E-004;
5.672336168084042E+009;3.503178355944054E-004;-5.746603128500283E-004;
5.676338169084542E+009;2.580402270953563E-004;-6.907179486006498E-004;
5.680340170085043E+009;1.347631686097485E-004;-6.786147714592516E-004;
5.684342171085543E+009;3.584601108885016E-005;-7.459109183400869E-004;
5.688344172086043E+009;-1.364016417729605E-004;-7.205147994682193E-004;
5.692346173086543E+009;-1.442160857324524E-004;-7.101900991983712E-004;
5.696348174087044E+009;-2.941291505134865E-004;-8.896830840967596E-004;
5.700350175087544E+009;-4.157434464232539E-004;-5.896025104448199E-004;
5.704352176088044E+009;-5.084882679244608E-004;-7.097824127413333E-004;
5.708354177088544E+009;-6.275276744352396E-004;-5.166597547940910E-004;
5.712356178089045E+009;-7.992720159230058E-004;-4.423783102538437E-004;
5.716358179089544E+009;-7.577934035830142E-004;-2.959562698379159E-004;
5.720360180090045E+009;-9.361144260116017E-004;-9.580587357049808E-005;
5.724362181090546E+009;-8.565491647836676E-004;3.528408706188202E-005;
5.728364182091045E+009;-8.591469040731025E-004;2.393999602645636E-004;
5.732366183091546E+009;-8.926718764380948E-004;3.493274562060833E-004;
5.736368184092046E+009;-7.278265039828057E-004;4.289523931220174E-004;
5.740370185092547E+009;-7.260464155521301E-004;5.899769021198154E-004;
5.744372186093046E+009;-5.106315510937958E-004;7.492991280741990E-004;
5.748374187093547E+009;-4.662649312263158E-004;7.757779094390571E-004;
5.752376188094048E+009;-2.941402021603463E-004;8.033106569200754E-004;
5.756378189094547E+009;-2.831829574612775E-004;9.153311257250607E-004;
5.760380190095047E+009;1.544704639315074E-004;9.210070129483938E-004;
5.764382191095548E+009;1.314605815568137E-004;9.647413971833885E-004;
5.768384192096048E+009;2.186239811614804E-004;8.345745736733079E-004;
5.772386193096548E+009;3.163850232071886E-004;7.597405929118395E-004;
5.776388194097049E+009;4.614742673953813E-004;7.286745239980519E-004;
5.780390195097549E+009;6.307113684720565E-004;6.410476635210216E-004;
5.784392196098049E+009;6.541469382622384E-004;4.830819671042264E-004;
5.788394197098549E+009;6.392226883484455E-004;4.132339381612837E-004;
5.792396198099050E+009;5.988019040975535E-004;2.524417068343610E-004;
5.796398199099550E+009;7.965154354185960E-004;2.233781851828098E-004;
5.800400200100050E+009;8.523826458667832E-004;-8.470747161481995E-006;
5.804402201100551E+009;6.426333839262633E-004;-9.832059004111216E-005;
5.808404202101050E+009;6.404167236006291E-004;-1.403890928486362E-004;
5.812406203101551E+009;7.654332660627890E-004;-2.545290044508874E-004;
5.816408204102051E+009;6.632385979616556E-004;-2.584294416010380E-004;
5.820410205102552E+009;6.068336097987239E-004;-3.500869497656822E-004;
5.824412206103051E+009;4.416059273422524E-004;-3.232775488868356E-004;
5.828414207103552E+009;4.853979145995339E-004;-5.701968912035227E-004;
5.832416208104052E+009;4.671787167791793E-004;-5.877467337995768E-004;
5.836418209104552E+009;2.510088172526628E-004;-6.421087891794741E-004;
5.840420210105053E+009;2.484458370063522E-004;-5.992046208120883E-004;
5.844422211105553E+009;2.440447171061525E-004;-6.699360092170537E-004;
5.848424212106053E+009;7.097962374738077E-005;-6.878470303490758E-004;
5.852426213106553E+009;-4.065748890300880E-005;-8.468494634144008E-004;
5.856428214107054E+009;-4.080200296374062E-005;-7.214651559479535E-004;
5.860430215107554E+009;-1.784292582765605E-004;-7.710537174716592E-004;
5.864432216108054E+009;-3.912543807839933E-004;-8.279083995148540E-004;
5.868434217108554E+009;-5.114784163611510E-004;-7.576392381452024E-004;
5.872436218109055E+009;-6.056228862363675E-004;-7.936107576824725E-004;
5.876438219109554E+009;-8.864889902208137E-004;-6.530995597131550E-004;
5.880440220110055E+009;-9.047655745904726E-004;-5.118406261317432E-004;
5.884442221110556E+009;-1.143744392466169E-003;-4.007411189377308E-004;
5.888444222111055E+009;-1.187727177518853E-003;-2.105638559442014E-004;
5.892446223111556E+009;-1.149987920991820E-003;1.387578813591972E-004;
5.896448224112056E+009;-1.171962471270207E-003;3.043043834622949E-004;
5.900450225112557E+009;-1.144009072943989E-003;4.724216705653817E-004;
5.904452226113056E+009;-9.569660140090514E-004;6.660775397904217E-004;
5.908454227113557E+009;-8.059137745037735E-004;8.511062478646636E-004;
5.912456228114058E+009;-5.949692133486637E-004;9.576723678037524E-004;
5.916458229114557E+009;-4.704568475927179E-004;1.110165729187429E-003;
5.920460230115058E+009;-2.056894187349060E-004;1.036768662743270E-003;
5.924462231115558E+009;-8.415331788418778E-005;1.018868992105126E-003;
5.928464232116058E+009;1.133150653522201E-004;1.041663344949484E-003;
5.932466233116558E+009;2.479074455908805E-004;9.555874275974929E-004;
5.936468234117059E+009;2.994862107717262E-004;8.887269650585949E-004;
5.940470235117559E+009;5.435679520334416E-004;7.989627192728221E-004;
5.944472236118059E+009;5.770692617836237E-004;7.301127770915628E-004;
5.948474237118559E+009;5.466131565302359E-004;6.389458430930972E-004;
5.952476238119060E+009;6.967826276529679E-004;6.140362238511443E-004;
5.956478239119560E+009;6.951104845190313E-004;3.681910457089543E-004;
5.960480240120060E+009;7.325881328442997E-004;3.516466531436890E-004;
5.964482241120561E+009;8.581004646932447E-004;3.245150146540254E-004;
5.968484242121060E+009;8.264470889886694E-004;1.070514645107323E-005;
5.972486243121561E+009;8.686900561269953E-004;-1.928166057041381E-005;
5.976488244122061E+009;8.577795431569142E-004;-5.928580867475830E-005;
5.980490245122562E+009;7.760898024202122E-004;-2.556474064476788E-004;
5.984492246123061E+009;7.819666668051372E-004;-2.755789901129901E-004;
5.988494247123562E+009;8.015774972716328E-004;-4.754563560709357E-004;
5.992496248124062E+009;6.313697328025270E-004;-6.386886816471815E-004;
5.996498249124562E+009;6.387388625633386E-004;-6.125324289314449E-004;
6.000500250125063E+009;5.746603429089332E-004;-7.761547458358109E-004;
6.004502251125563E+009;4.152243975993703E-004;-8.844455005601049E-004;
6.008504252126063E+009;3.886441506760960E-004;-8.296557934954763E-004;
6.012506253126563E+009;3.260105625130332E-004;-9.492581593804061E-004;
6.016508254127064E+009;8.163487089947976E-006;-1.038544112816453E-003;
6.020510255127564E+009;1.350309804159014E-005;-9.313034825026989E-004;
6.024512256128064E+009;-2.906669986939961E-004;-9.865901665762067E-004;
6.028514257128564E+009;-4.877284718906437E-004;-1.018098671920598E-003;
6.032516258129065E+009;-6.396628219181318E-004;-1.016062335111201E-003;
6.036518259129564E+009;-6.550793872796769E-004;-8.874186896719039E-004;
6.040520260130065E+009;-8.175319518628095E-004;-8.277271990664303E-004;
6.044522261130566E+009;-9.926696364170682E-004;-6.134490831755102E-004;
6.048524262131065E+009;-1.135833464483820E-003;-4.103076353203505E-004;
6.052526263131566E+009;-1.276332149523131E-003;-2.648532099556178E-004;
6.056528264132066E+009;-1.263274805014244E-003;-6.495750858448446E-005;
6.060530265132567E+009;-1.382062599019980E-003;1.027510515996255E-004;
6.064532266133066E+009;-1.240597416268029E-003;4.301902372390032E-004;
6.068534267133567E+009;-1.209182830414528E-003;5.898295203223825E-004;
6.072536268134068E+009;-1.081860591074035E-003;8.262876654043794E-004;
6.076538269134567E+009;-1.003110521133766E-003;1.076029031537473E-003;
6.080540270135067E+009;-7.943684616712034E-004;1.113491016440094E-003;
6.084542271135568E+009;-5.804655236692140E-004;1.247442909516394E-003;
6.088544272136068E+009;-3.645980175258966E-004;1.252662623301148E-003;
6.092546273136568E+009;-3.982636861618510E-005;1.332329469732940E-003;
6.096548274137069E+009;2.598018021836070E-004;1.292786444537342E-003;
6.100550275137569E+009;3.794755139921942E-004;1.162015367299318E-003;
6.104552276138069E+009;5.038193777989399E-004;1.083586248569191E-003;
6.108554277138569E+009;8.556628871898623E-004;1.033856882713735E-003;
6.112556278139070E+009;7.862565398302278E-004;7.964276592247188E-004;
6.116558279139570E+009;8.419061789789485E-004;5.931785563006997E-004;
6.120560280140070E+009;1.024090376699189E-003;5.761593347415328E-004;
6.124562281140571E+009;1.022537106698981E-003;3.018515126314014E-004;
6.128564282141070E+009;1.001206047968931E-003;2.099774719681591E-004;
6.132566283141571E+009;9.954779187989621E-004;4.286825060262345E-005;
6.136568284142071E+009;1.014320423424807E-003;-5.079848415334709E-005;
6.140570285142571E+009;9.259212176603973E-004;-1.460344792576507E-004;
6.144572286143072E+009;8.755924726435774E-004;-2.800387155730277E-004;
6.148574287143572E+009;8.170591980378283E-004;-3.547288652043790E-004;
6.152576288144072E+009;8.801805230433224E-004;-5.291958805173636E-004;
6.156578289144572E+009;7.890859387759331E-004;-5.969913327135146E-004;
6.160580290145073E+009;7.136229702135928E-004;-6.653616437688470E-004;
6.164582291145573E+009;6.438455846832725E-004;-7.729540811851621E-004;
6.168584292146073E+009;6.685336970982623E-004;-9.008859051391482E-004;
6.172586293146573E+009;4.846676169214878E-004;-1.050282851792872E-003;
6.176588294147074E+009;4.173260956223517E-004;-1.049246289767325E-003;
6.180590295147574E+009;2.462696776137824E-004;-1.236661220900714E-003;
6.184592296148074E+009;1.416056208740799E-004;-1.251960289664567E-003;
6.188594297148575E+009;-2.330046793538973E-005;-1.346361474134028E-003;
6.192596298149075E+009;-3.138977799899433E-004;-1.351079670712352E-003;
6.196598299149574E+009;-5.166235270662359E-004;-1.320092938840389E-003;
6.200600300150075E+009;-7.988022384487968E-004;-1.297652837820351E-003;
6.204602301150576E+009;-1.079234765270003E-003;-1.032453379593790E-003;
6.208604302151075E+009;-1.289767700747944E-003;-9.501292952336371E-004;
6.212606303151576E+009;-1.467144541798080E-003;-7.277335971593857E-004;
6.216608304152076E+009;-1.628582247883598E-003;-4.483388329390436E-004;
6.220610305152576E+009;-1.681009348588230E-003;-1.547890715301037E-004;
6.224612306153076E+009;-1.681448597602919E-003;2.432907785987482E-004;
6.228614307153577E+009;-1.778765733792855E-003;4.598693922162056E-004;
6.232616308154078E+009;-1.550578605706433E-003;8.637295104563236E-004;
6.236618309154577E+009;-1.213208220269133E-003;9.394781664013863E-004;
6.240620310155077E+009;-1.134841430329863E-003;1.161436201073229E-003;
6.244622311155578E+009;-7.453439189524687E-004;1.133990357629955E-003;
6.248624312156078E+009;-6.350218304471595E-004;1.384857227094472E-003;
6.252626313156578E+009;-3.772092382813476E-004;1.423691632226110E-003;
6.256628314157079E+009;-2.734522274675483E-004;1.442550565116108E-003;
6.260630315157579E+009;3.473529082595008E-005;1.392846810631454E-003;
6.264632316158079E+009;1.629967562969020E-004;1.378504326567054E-003;
6.268634317158579E+009;3.576532685629303E-004;1.284519326873124E-003;
6.272636318159080E+009;5.582223692991806E-004;1.219617901369929E-003;
6.276638319159580E+009;7.760717085729318E-004;1.201182836666703E-003;
6.280640320160080E+009;9.394044857064889E-004;1.113936072215438E-003;
6.284642321160581E+009;9.940023866252896E-004;8.951777708716691E-004;
6.288644322161080E+009;1.202124558937478E-003;8.313145954161882E-004;
6.292646323161581E+009;1.267480606540729E-003;6.154443253763020E-004;
6.296648324162081E+009;1.175618249963002E-003;5.173846147954464E-004;
6.300650325162581E+009;1.333945669961588E-003;2.171983942389488E-004;
6.304652326163082E+009;1.416846549427169E-003;-1.724426329019480E-005;
6.308654327163582E+009;1.418585264124115E-003;-1.400495530106127E-004;
6.312656328164082E+009;1.349707264297664E-003;-2.564682799857110E-004;
6.316658329164582E+009;1.318570335745866E-003;-5.305602680891752E-004;
6.320660330165083E+009;1.231247389971648E-003;-8.559321286156774E-004;
6.324662331165583E+009;1.163516569454848E-003;-9.742666734382510E-004;
6.328664332166083E+009;1.028495976251312E-003;-1.024836208671331E-003;
6.332666333166583E+009;8.226932224191120E-004;-1.153114717453718E-003;
6.336668334167084E+009;7.701860170456038E-004;-1.371745136566460E-003;
6.340670335167584E+009;4.961025710043357E-004;-1.536688185296953E-003;
6.344672336168084E+009;3.212505026522159E-004;-1.508604851551354E-003;
6.348674337168585E+009;1.019874325589569E-004;-1.593581167981029E-003;
6.352676338169085E+009;-1.467257802981537E-004;-1.641918323002756E-003;
6.356678339169584E+009;-4.359786630085221E-004;-1.601327443495393E-003;
6.360680340170085E+009;-5.005996814229660E-004;-1.640335889533162E-003;
6.364682341170586E+009;-7.290514275189917E-004;-1.535281771793962E-003;
6.368684342171085E+009;-1.026983712164551E-003;-1.418599043972790E-003;
6.372686343171586E+009;-1.354171727963701E-003;-1.416396000422537E-003;
6.376688344172086E+009;-1.507492348216971E-003;-1.114409067668021E-003;
6.380690345172586E+009;-1.809883972949200E-003;-7.976528722792864E-004;
6.384692346173086E+009;-1.983435011134476E-003;-6.902625900693238E-004;
6.388694347173587E+009;-2.164662753438624E-003;-1.798734010662884E-004;
6.392696348174088E+009;-2.162713785396575E-003;2.405281993560493E-004;
6.396698349174587E+009;-2.241201959739186E-003;5.323512014001608E-004;
6.400700350175087E+009;-1.995049253351580E-003;1.051097526215017E-003;
6.404702351175588E+009;-1.801312170636242E-003;1.329564489424229E-003;
6.408704352176088E+009;-1.520065372150147E-003;1.611375831998885E-003;
6.412706353176588E+009;-1.126601068500866E-003;1.952496124431491E-003;
6.416708354177089E+009;-8.700323725950431E-004;2.037395024672151E-003;
6.420710355177589E+009;-4.570472600372470E-004;2.086301101371646E-003;
6.424712356178089E+009;4.529741441230274E-005;2.132999943569303E-003;
6.428714357178589E+009;1.815115302257328E-004;1.878555049188435E-003;
6.432716358179090E+009;4.699365979177372E-004;1.857603550888598E-003;
6.436718359179590E+009;7.418718895382436E-004;1.631155726499856E-003;
6.440720360180090E+009;8.671417547045435E-004;1.509940135292709E-003;
6.444722361180591E+009;1.076730655001974E-003;1.379907014779747E-003;
6.448724362181090E+009;1.215811666781779E-003;1.097045373171568E-003;
6.452726363181591E+009;1.371195015414206E-003;9.777805535122752E-004;
6.456728364182091E+009;1.339897155596331E-003;7.740295259281993E-004;
6.460730365182591E+009;1.589014787642872E-003;6.954931886866689E-004;
6.464732366183092E+009;1.619649574849335E-003;5.348887061700225E-004;
6.468734367183592E+009;1.606443309084066E-003;2.462692209519446E-004;
6.472736368184092E+009;1.588839534097917E-003;1.950523292180151E-004;
6.476738369184592E+009;1.756229160406068E-003;-1.569771120557562E-004;
6.480740370185093E+009;1.844843296444631E-003;-4.068257403559983E-004;
6.484742371185593E+009;1.765657807836034E-003;-4.712822847068310E-004;
6.488744372186093E+009;1.613668272279458E-003;-8.420200319960713E-004;
6.492746373186593E+009;1.609176464965698E-003;-9.064339683391154E-004;
6.496748374187094E+009;1.541798446054112E-003;-1.216305652633309E-003;
6.500750375187594E+009;1.450439881735971E-003;-1.450699986889958E-003;
6.504752376188094E+009;1.166209492091907E-003;-1.697452389635146E-003;
6.508754377188595E+009;9.955832409423329E-004;-2.027825219556689E-003;
6.512756378189095E+009;6.611191656558292E-004;-2.199206734076142E-003;
6.516758379189594E+009;2.082990703546047E-004;-2.259950153529644E-003;
6.520760380190095E+009;-2.608955138087380E-004;-2.414941554889083E-003;
6.524762381190596E+009;-6.311157722626978E-004;-2.444252371788025E-003;
6.528764382191095E+009;-1.081704759033071E-003;-2.298869192600250E-003;
6.532766383191596E+009;-1.415967077509942E-003;-2.056371886283159E-003;
6.536768384192096E+009;-1.794142263753537E-003;-1.773053780198097E-003;
6.540770385192596E+009;-1.999090152015368E-003;-1.450733514502645E-003;
6.544772386193096E+009;-2.147920171605887E-003;-1.085107331164181E-003;
6.548774387193597E+009;-2.375130521671645E-003;-7.385039934888482E-004;
6.552776388194098E+009;-2.352015282844254E-003;-3.234634932596237E-004;
6.556778389194597E+009;-2.428988171787906E-003;3.345985533087514E-005;
6.560780390195097E+009;-2.267491453536018E-003;3.356308734510094E-004;
6.564782391195598E+009;-2.310907615061315E-003;6.924878107383847E-004;
6.568784392196098E+009;-2.159685898995231E-003;1.053191954270005E-003;
6.572786393196598E+009;-2.087908540436746E-003;1.386200776323676E-003;
6.576788394197099E+009;-1.676255596932418E-003;1.761898980475962E-003;
6.580790395197599E+009;-1.479268263351093E-003;1.972680678591132E-003;
6.584792396198099E+009;-1.226631501540619E-003;2.233489183709025E-003;
6.588794397198599E+009;-7.563061287117640E-004;2.440043259412050E-003;
